Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.008514881134033203,0.3021765702607606,1,0.0,8.4
0.9609832763671875,0.5356057274420527,18,0.0,8.4
1.9713082313537598,0.4355646600786427,18,0.0,8.4
3.4470388889312744,0.5022587049875833,18,0.0,8.4
4.458332061767578,0.5022587049875833,18,0.0,8.4
5.451961994171143,0.4689116825331121,19,116.015625,8.4
6.459653854370117,0.6689938172599339,18,116.015625,8.4
7.468323707580566,0.7690348846233448,17,183.69140625,8.4
8.967540979385376,0.3021765702607606,17,228.80859375,8.4
9.961429119110107,0.7356878621688745,18,206.25,8.4
10.969448328018188,0.3688706151697021,17,203.02734375,8.4
11.962766885757446,-0.0312936542839406,20,199.8046875,8.4
12.970550775527954,0.568952749896523,19,196.58203124999997,8.4
13.971779823303223,0.7356878621688745,19,196.58203124999997,8.4
14.97749137878418,0.8023819070778142,18,196.58203124999997,8.4
15.967180728912354,0.4355646600786427,18,193.359375,8.4
16.97457718849182,-0.6648870809188745,19,196.58203124999997,8.4
18.016417026519775,0.7356878621688745,18,193.359375,8.4
19.0255069732666,-1.5319096647350992,17,196.58203124999997,8.4
20.021381378173828,0.4355646600786427,21,196.58203124999997,8.4
21.026944398880005,-1.1650924177359272,17,193.359375,8.4
