Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.07578778266906738,-5.0,1153,0.0,68.3
1.1627213954925537,-4.899958932636589,1209,0.0,68.3
2.171238422393799,-5.0,1209,0.0,68.3
3.5917906761169434,-5.0,1209,0.0,68.3
4.584773302078247,-5.0,1209,0.0,68.3
5.593886375427246,-4.933305955091059,1210,0.0,68.3
6.584406137466431,-4.933305955091059,1210,0.0,68.3
7.1919684410095215,-4.96665297754553,1210,0.0,68.3
