0,0,0,0,0,0,0
1.1801,2.2682,20.297,19.708,465.92,0.19381,2
3.7931,2.2714,20.39,19.936,459.91,1.0571,2
6.2275,2.2538,20.241,19.676,452.51,1.8607,2
8.5983,2.287,20.179,19.637,451.87,2.6374,2
10.962,2.2644,20.19,19.68,464.64,3.4118,2
13.38,2.2923,20.162,19.759,462.86,4.2066,2
15.676,2.2538,20.179,20.132,462.74,4.9698,2
18.127,2.3006,20.217,19.8,458.38,5.7852,2
20.598,2.2836,20.259,19.845,456.05,6.6018,2
23.093,2.2755,20.214,19.592,461.6,7.4216,2
25.495,2.2843,20.283,19.72,448.96,8.2085,2
27.923,2.2741,20.328,20.044,453.36,9.0131,2
30.382,2.2776,20.217,20.69,451.18,9.8478,2
32.801,2.2896,20.352,19.613,448.43,10.66,2
35.289,2.3083,20.528,19.437,475.52,11.47,1
37.719,2.3148,20.579,20.079,467.82,12.27,1
40.156,2.3101,20.521,19.368,461.42,13.071,1
42.595,2.2883,20.531,19.729,477.91,13.866,1
45.064,2.2994,20.552,19.731,462.98,14.678,1
47.449,2.3001,20.534,19.366,454.4,15.455,1
49.89,2.299,20.472,20.35,459.8,16.263,2
52.319,2.2829,20.314,19.423,466.21,17.068,2
54.739,2.3128,20.534,19.431,428.06,17.851,1
57.288,2.3336,20.221,19.843,469.81,18.686,2
59.756,2.2981,20.217,19.368,457.01,19.492,2
62.285,2.3198,20.197,18.922,454.26,20.299,2
64.704,2.2977,20.241,19.344,468.16,21.07,2
67.104,2.3314,20.221,19.393,465.53,21.845,2
69.55,2.3479,20.224,19.301,475.03,22.634,2
71.961,2.3204,20.241,19.429,442.78,23.412,2
74.449,2.3605,20.217,19.415,458.48,24.217,2
76.91,2.3831,20.221,19.967,467.23,25.025,2
79.316,2.3186,20.241,19.682,434.01,25.82,2
81.764,2.2832,20.241,19.637,457.19,26.622,2
84.274,2.3115,20.303,19.674,455.89,27.444,2
86.763,2.3384,20.49,19.193,462.37,28.25,2
89.26,2.3599,20.386,19.266,479.85,29.051,2
91.69,2.351,20.49,19.122,451.1,29.828,2
94.088,2.3461,20.355,19.036,466.7,30.591,2
96.424,2.387,20.324,19.507,460.62,31.341,2
98.672,2.342,20.49,19.12,466.61,32.065,2
101.18,2.3523,20.41,19.213,445.06,32.864,2
103.67,2.3771,20.59,19.248,463.62,33.665,1
106.1,2.3223,20.355,19.262,452.65,34.444,2
108.53,2.3452,20.328,19.993,450.22,35.238,2
110.98,2.3336,20.538,19.083,455.12,36.037,1
113.51,2.33,20.676,19.217,459.29,36.843,1
116.02,2.3612,20.455,19.382,457.17,37.651,2
118.48,2.395,20.283,20.313,448.22,38.464,2
120.96,2.3512,20.379,19.441,473.36,39.288,2
123.43,2.3579,20.49,19.289,462.72,40.085,2
125.89,2.3999,20.383,20.03,457.54,40.89,2
128.36,2.3758,20.3,19.739,461.58,41.709,2
130.75,2.3743,20.283,19.187,486.17,42.482,2
133.16,2.3571,20.255,19.205,466.53,43.256,2
135.63,2.3834,20.383,19.008,469.06,44.041,2
138.12,2.3758,20.279,19.01,457.3,44.83,2
140.6,2.3827,20.3,19.22,465.57,45.62,2
142.99,2.389,20.297,19.063,454.1,46.382,2
145.48,2.3816,20.366,19.073,468.49,47.173,2
147.92,2.3719,20.272,19.14,471.89,47.952,2
150.38,2.3638,20.279,19.01,469.94,48.734,2
152.85,2.4027,20.362,20.342,484.29,49.544,2
155.29,2.3784,20.293,19.11,459.27,50.346,2
157.72,2.3671,20.403,19.108,467.94,51.119,2
