0,0,0,0,0,0,0
0.0012438,2.3071,3044.7,2.7039,22.315,2.8026e-05,2
0.95373,2.3109,3041.1,2.7202,21.846,0.043081,2
3.5065,2.3039,3059.8,2.7039,22.498,0.15847,2
5.9525,2.3592,3044.7,2.7894,22.967,0.27044,2
8.4146,2.4801,3025.9,2.7711,146.31,0.38452,2
10.812,2.4791,3065.2,2.6611,175.44,0.49304,2
13.279,2.5874,3035.7,2.7263,159.5,0.60379,2
15.754,2.6372,2999.1,3.0093,113.75,0.72208,2
18.202,2.6931,2984.8,2.7914,111.63,0.84045,2
20.656,2.723,2989.3,2.7609,124.07,0.95399,2
23.093,2.7298,2983,2.6815,128.72,1.0645,2
25.588,2.7346,2994.6,2.7324,136.83,1.1771,2
27.976,2.7363,2966.9,2.7446,140.97,1.2861,2
30.406,2.7291,2974.1,2.9706,149.18,1.4018,2
32.862,2.7714,2975.9,2.6692,161.25,1.5172,2
35.266,2.8116,2987.5,2.8138,184.01,1.6271,2
37.677,2.8268,3036.6,2.7263,188.16,1.7384,2
40.136,2.8249,2897.3,2.7446,197.46,1.8505,2
42.592,2.786,2989.3,2.8994,184.78,1.966,2
45.065,2.7509,2981.2,2.7283,173.04,2.082,2
47.401,2.7715,2971.4,2.7914,165.05,2.1894,2
49.857,2.7562,2918.7,2.7853,205.35,2.3036,2
52.295,2.7681,2979.4,2.7833,212.75,2.4167,2
54.722,2.7389,2961.6,2.769,214.24,2.529,2
57.201,2.7443,2946.4,2.6468,221.68,2.6409,2
59.718,2.7741,2936.6,2.7711,218.6,2.7545,2
62.184,2.7575,2955.3,2.6224,216.14,2.8654,2
64.594,2.7568,2987.5,2.7385,217.46,2.973,2
67.089,2.7893,2997.3,2.8322,215.08,3.0888,2
69.563,2.7662,2939.2,2.7751,213.02,3.2045,2
72.032,2.7706,2984.8,2.7079,213.32,3.3172,2
74.527,2.7422,2974.1,2.767,214.85,3.4311,2
76.936,2.7459,2975.9,2.6937,212.59,3.5407,2
79.345,2.7452,2961.6,2.7955,211.2,3.6509,2
81.764,2.7381,3008.9,2.7426,213.91,3.7625,2
84.314,2.7295,2953.5,2.8383,213.49,3.8812,2
86.767,2.7409,2958.9,2.765,208.06,3.9957,2
89.274,2.7688,2964.3,2.7324,209.51,4.1105,2
91.686,2.7409,2926.7,2.6122,209.88,4.218,2
94.078,2.7677,2938.3,2.8322,209.82,4.3265,2
96.349,2.8092,2906.2,2.8159,209.49,4.4334,2
98.617,2.7719,2972.3,2.7242,209.59,4.5381,2
101.08,2.7792,2978.5,2.8444,208.74,4.6523,2
103.52,2.7838,2968.7,2.8586,207.17,4.7684,2
105.88,2.7774,2950.9,2.7731,209.35,4.8789,2
108.33,2.8151,2928.5,2.8566,214.95,4.9941,2
110.8,2.8582,2910.7,2.712,223.99,5.1087,2
113.26,2.8384,2916.9,2.7874,222.13,5.2212,2
115.72,2.7986,2964.3,2.7996,216.08,5.3359,2
118.1,2.781,2941.9,2.7711,214.95,5.4464,2
120.51,2.7395,2933.9,2.7609,214.44,5.5573,2
122.97,2.7641,2947.3,2.6692,215.38,5.6686,2
125.43,2.7817,2955.3,2.7487,214.91,5.7799,2
127.9,2.7893,2946.4,2.7772,211.3,5.8937,2
130.36,2.752,2954.4,2.8057,209.27,6.008,2
132.75,2.7588,2949.1,2.7385,211.67,6.1184,2
135.21,2.7522,2972.3,2.8586,208.84,6.2334,2
137.63,2.7963,2965.1,2.7812,206.74,6.3467,2
140.06,2.7787,2980.3,2.7222,204.76,6.4586,2
142.49,2.7588,2941.9,2.7344,199.89,6.5691,2
144.92,2.7833,2925.8,2.7629,202.58,6.68,2
147.37,2.7648,2964.3,2.7242,198.4,6.7922,2
149.83,2.7588,2957.1,2.9706,198.03,6.9088,2
152.31,2.7803,2955.3,2.6794,195.16,7.0256,2
154.76,2.7502,2968.7,2.8871,192.81,7.1394,2
157.21,2.7429,2983,2.7018,193.26,7.2536,2
159.69,2.7231,2943.7,2.7222,190.88,7.3655,2
162.14,2.7454,2962.5,2.7568,185.88,7.4774,2
164.57,2.7645,2952.6,2.7833,189.88,7.5897,2
167.03,2.7778,2950,2.8199,181.64,7.7043,2
169.48,2.7694,2984.8,2.7975,22.172,7.8192,2
171.92,2.763,2972.3,18.144,44.211,8.2449,2
174.38,2.7665,2977.7,18.755,91.448,9.0032,2
176.87,2.7721,2964.3,20.657,116.67,9.82,2
179.34,2.7753,2941.9,21.826,121.95,10.696,2
181.82,2.8139,2974.1,23.288,90.959,11.625,2
184.28,2.7986,2966.9,26.49,22.274,12.649,2
186.71,2.7879,2924.9,27.467,22.702,13.738,2
189.17,2.7878,2941,28.447,23.008,14.885,2
191.6,2.8345,2900.8,26.416,711.71,15.995,2
194,2.9223,2918.7,14.827,197.83,16.821,2
196.44,2.9364,2914.2,15.723,169.9,17.442,2
198.89,3.0285,2904.4,15.075,167.57,18.071,2
201.34,3.0829,2928.5,14.729,176.75,18.68,2
203.78,3.1041,2930.3,15.806,171.53,19.301,2
206.27,3.1041,2961.6,15.293,171.55,19.946,2
208.71,3.1067,2866.9,16.177,172.14,20.587,2
211.1,3.1143,2932.1,13.833,175.06,21.183,2
213.5,3.1125,2926.7,17.486,144.07,21.809,2
216.03,3.0902,2947.3,20.15,156.06,22.604,2
218.53,3.1014,2938.3,19.429,156.48,23.427,2
220.98,3.082,2963.4,23.148,122.68,24.297,2
223.41,3.0737,2948.2,23.571,148.9,25.242,2
225.75,3.0729,2955.3,22.722,143.39,26.147,2
228.29,3.0391,2932.1,24.836,30.306,27.151,2
230.78,3.0431,2951.7,25.638,22.865,28.199,2
233.24,3.0669,2944.6,25.82,47.493,29.253,2
235.73,3.0497,2950.9,25.082,230.22,30.312,2
237.79,3.0869,2904.4,21.492,169.41,31.11,2
240.22,3.1099,2940.1,21.409,142.21,31.978,2
242.66,3.094,2928.5,21.046,146.6,32.843,2
245.11,3.1326,2949.1,21.003,145.25,33.702,2
247.57,3.1572,2944.6,20.993,140.81,34.561,2
249.94,3.1863,2958,21.187,141.97,35.395,2
252.18,3.2035,2916.9,20.183,147.15,36.166,2
254.62,3.1931,2932.1,20.551,144.64,36.997,2
257,3.2086,2944.6,19.568,143.48,37.792,2
259.44,3.2028,2954.4,18.91,143.23,38.573,2
261.92,3.199,2921.4,19.258,146.09,39.361,2
264.43,3.2014,2933.9,18.385,138.66,40.15,2
266.89,3.2055,2921.4,20.008,141.05,40.938,2
269.37,3.2104,2954.4,17.344,158.3,41.708,2
271.78,3.1914,2919.6,13.654,190.31,42.331,2
274.21,3.1767,2934.8,7.5017,200.95,42.76,2
276.67,3.2148,2950,5.4694,163.64,43.026,2
279.17,3.2153,2942.8,2.7303,160.21,43.196,2
281.58,3.2028,2941.9,2.7853,180.93,43.307,2
284.01,3.16,2950,2.7548,186.41,43.419,2
286.06,3.0988,2957.1,2.7507,186.86,43.513,2
288.51,3.0398,2976.8,2.8484,180.23,43.628,2
290.95,2.9785,2933.9,2.824,180.34,43.743,2
293.48,2.9437,2930.3,2.8036,178.83,43.861,2
295.93,2.9006,2956.2,2.7874,179.11,43.976,2
298.42,2.8905,2972.3,2.8159,175.81,44.092,2
300.87,2.8733,2934.8,2.7751,176.28,44.206,2
303.34,2.8556,2970.5,2.8138,173.77,44.321,2
305.79,2.837,2926.7,2.7018,173.3,44.434,2
308.22,2.8198,2933.9,2.6815,171.81,44.543,2
310.65,2.8315,2958.9,2.8505,169.96,44.655,2
313.11,2.8251,2938.3,2.7853,168.82,44.771,2
315.59,2.8117,2922.3,2.7894,168.61,44.886,2
318.05,2.8249,2915.1,2.8098,165.6,45.001,2
320.54,2.8122,2969.6,2.7609,164.62,45.116,2
323,2.8085,2918.7,2.7751,164.92,45.229,2
325.41,2.8145,2951.7,2.7039,161.29,45.34,2
327.87,2.812,2943.7,2.7466,164.19,45.451,2
330.35,2.8204,2955.3,2.765,160.54,45.565,2
332.85,2.8198,2935.7,2.8423,160.68,45.682,2
335.31,2.8128,2963.4,2.767,159.42,45.797,2
337.76,2.809,2958,2.7405,159.22,45.91,2
340.2,2.799,2938.3,2.7242,158.28,46.02,2
342.65,2.7918,2941.9,2.8383,156.89,46.134,2
345.12,2.8198,2933,2.769,165.05,46.25,2
347.57,2.8668,2964.3,2.7792,165.86,46.363,2
350.05,2.863,2963.4,2.8729,169.35,46.479,2
