Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.010437488555908203,0.5022587049875833,39.106035232543945,0.0,000.0
0.6432044506072998,0.6022997723509933,23.216652870178223,0.0,0.0
1.6475703716278076,0.6022997723509933,23.21256399154663,0.0,0.0
2.6401638984680176,0.6022997723509933,23.23300838470459,0.0,0.0
4.135408639907837,0.6022997723509933,23.13896417617798,0.0,0.0
5.144430160522461,0.7023408397144042,23.192119598388672,0.0,0.0
6.136946678161621,1.335934266349338,23.96491765975952,0.0,0.0
7.136030197143555,1.3692812888038084,23.18803071975708,35.44921875,0.0
8.141017436981201,1.1691991540769866,23.241186141967773,35.44921875,0.0
9.138266801834106,1.3692812888038084,23.57238531112671,25.78125,0.0
10.141758441925049,0.9024229744412251,23.5274076461792,35.44921875,0.0
11.134763717651367,1.302587243894867,23.539674282073975,35.44921875,0.0
12.143687009811401,1.202546176531457,23.21256399154663,103.125,0.0
13.14029049873352,0.6356467948054627,23.204386234283447,196.58203124999997,0.0
14.146353960037231,1.1358521316225154,23.192119598388672,273.92578125,1.5
15.138505458831787,1.636057468439569,23.20847511291504,383.49609375,4.1
16.133450269699097,1.3692812888038084,32.87867307662964,573.6328125,4.9
17.142098665237427,1.3692812888038084,23.384296894073486,625.1953124999999,5.8
18.135452270507812,0.7690348846233448,23.490607738494873,554.296875,6.6
19.144089221954346,1.6694044908940402,23.535585403442383,460.83984375,7.1
20.136236906051636,1.3692812888038084,23.997628688812256,496.2890625,7.5
21.14617609977722,1.636057468439569,23.64598512649536,570.41015625,8.0
22.138617515563965,1.636057468439569,24.079406261444092,570.41015625,8.5
23.14602565765381,1.1691991540769866,23.813629150390625,596.19140625,9.0
24.14084768295288,1.3692812888038084,23.858606815338135,628.41796875,9.2
25.132988452911377,1.5693634235306284,24.41469430923462,663.8671875,9.6
26.14618444442749,2.269650895074504,24.042606353759766,663.8671875,10.0
27.135685205459595,1.402628311258277,24.05078411102295,670.3125,10.2
28.144116640090942,1.6027104459850996,24.594604969024658,670.3125,10.5
29.13659644126892,1.402628311258277,24.21025037765503,673.5351562499999,10.8
30.144760131835938,1.402628311258277,24.422872066497803,657.4218749999999,11.4
31.64469575881958,0.9024229744412251,24.582338333129883,599.4140625,11.7
32.63819932937622,1.3692812888038084,24.70909357070923,602.63671875,11.9
33.646259784698486,1.1358521316225154,24.78269338607788,612.3046875,12.3
34.640644788742065,1.3692812888038084,24.766337871551514,615.52734375,12.6
35.64866089820862,0.568952749896523,24.77860450744629,609.0820312499999,12.9
36.64870738983154,0.7023408397144042,24.794960021972656,605.859375,13.2
37.65047264099121,0.8690759519867548,24.766337871551514,621.97265625,13.6
38.648189544677734,0.8023819070778142,24.770426750183105,615.52734375,13.8
39.63969326019287,1.2358931989859272,24.745893478393555,612.3046875,14.1
40.64609169960022,0.5022587049875833,25.240647792816162,609.0820312499999,14.5
41.63936996459961,0.8690759519867548,24.80722665786743,615.52734375,14.8
42.653218269348145,-3.165913765004139,24.770426750183105,0.0,15.1
43.64776825904846,0.9024229744412251,24.332916736602783,609.0820312499999,15.3
44.650628328323364,0.7356878621688745,24.73771572113037,605.859375,15.7
45.643428802490234,0.9357699968956954,25.248825550079346,612.3046875,16.1
46.65128827095032,0.8690759519867548,25.23247003555298,615.52734375,16.3
47.645344734191895,0.8690759519867548,24.73362684249878,612.3046875,16.7
48.64461612701416,0.8690759519867548,24.790871143341064,609.0820312499999,16.9
49.65295624732971,0.8023819070778142,24.80313777923584,612.3046875,17.2
50.640360593795776,0.1020944355339406,24.790871143341064,618.7499999999999,17.6
51.64811992645264,0.9024229744412251,24.80313777923584,612.3046875,17.9
52.64243221282959,0.8357289295322845,24.80313777923584,609.0820312499999,18.2
53.65204358100891,0.9024229744412251,45.5582857131958,602.63671875,18.6
