Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.008005857467651367,11.440082070053805,21,493.06640625,524.9
0.6370537281036377,11.37338802514487,21,493.06640625,525.3
1.6313092708587646,11.90694038441639,21,496.2890625,525.8
2.6403727531433105,11.506776114962747,21,486.62109375,526.2
3.633114814758301,12.240410608961092,21,496.2890625,526.6
4.645719051361084,11.57347015987169,21,496.2890625,527.0
5.639346599578857,11.60681718232616,21,486.62109375,527.4
6.647554636001587,11.973634429325333,21,496.2890625,527.9
7.6405861377716064,11.306693980235927,20,496.2890625,528.3
8.649670600891113,11.80689931705298,21,489.84375,528.8
9.638689041137695,11.6735112272351,21,493.06640625,529.2
10.635946989059448,11.6735112272351,21,496.2890625,529.6
11.644994497299194,11.940287406870862,21,499.51171875,530.0
12.655285358428955,11.6735112272351,21,486.62109375,530.5
13.647074699401855,11.973634429325333,21,496.2890625,530.9
14.640330791473389,12.040328474234272,21,489.84375,531.3
15.64891004562378,11.973634429325333,21,476.953125,531.8
16.64243459701538,11.273346957781456,21,467.28515625,532.2
17.650707960128784,11.87359336196192,21,422.16796875,532.6
18.64549160003662,11.90694038441639,21,435.05859375,533.1
19.652111768722534,11.90694038441639,21,402.83203125,533.5
20.645705938339233,11.540123137417218,21,386.71875,534.0
21.65469455718994,11.840246339507452,21,435.05859375,534.3
22.648369789123535,11.90694038441639,21,431.8359375,534.7
23.656240940093994,10.773141620964402,21,441.50390625,535.2
24.649292945861816,11.87359336196192,21,409.27734375,535.6
25.658776998519897,11.840246339507452,21,412.5,536.1
26.650996923446655,11.840246339507452,21,380.2734375,536.4
27.639761924743652,11.90694038441639,21,412.5,536.8
28.648095846176147,11.90694038441639,22,431.8359375,537.3
29.642230987548828,11.87359336196192,21,464.0625,537.8
30.655142307281494,11.90694038441639,21,425.390625,538.2
31.646382808685303,11.57347015987169,21,418.9453125,538.6
32.65252637863159,12.307104653870034,21,367.3828125,539.0
33.644800901412964,11.506776114962747,21,377.05078124999994,539.4
34.65517234802246,11.70685824968957,21,412.5,539.9
35.65084433555603,11.940287406870862,21,380.2734375,540.4
36.660330057144165,11.973634429325333,21,418.9453125,540.7
37.65405583381653,11.70685824968957,21,402.83203125,541.2
38.646618366241455,11.6735112272351,21,406.0546875,541.6
39.655739068984985,11.87359336196192,21,428.61328125,542.0
40.648146629333496,11.640164204780628,21,399.609375,542.5
41.65635013580322,11.90694038441639,21,386.71875,542.9
42.649829149246216,11.90694038441639,21,402.83203125,543.4
43.659382343292236,11.940287406870862,21,373.82812499999994,543.6
44.651944398880005,12.073675496688743,21,399.609375,544.1
45.66142702102661,11.973634429325333,21,380.2734375,544.6
46.65465545654297,11.77355229459851,21,409.27734375,545.0
47.64616656303406,12.0069814517798,21,386.71875,545.4
48.6555073261261,11.90694038441639,21,415.72265625,545.8
49.64797043800354,11.90694038441639,21,438.28125,546.3
50.656702756881714,11.740205272144038,21,441.50390625,546.7
51.650583267211914,11.77355229459851,21,460.83984375,547.1
52.659507751464844,11.80689931705298,21,435.05859375,547.6
53.652214765548706,12.874004035596027,20,418.9453125,548.0
54.6612114906311,11.740205272144038,21,454.39453125,548.5
55.653852701187134,11.940287406870862,21,451.171875,548.8
56.66273021697998,11.90694038441639,21,464.0625,549.2
57.656702280044556,12.0069814517798,21,476.953125,549.7
58.665576696395874,12.373798698778973,21,470.5078125,550.1
59.65942597389221,11.87359336196192,21,470.5078125,550.6
60.66449522972107,13.37420937241308,21,447.94921875,550.9
61.66027855873108,12.173716564052153,21,441.50390625,551.3
62.64890384674072,12.207063586506624,21,480.17578125,551.8
63.65870022773743,11.87359336196192,21,480.17578125,552.2
64.65029501914978,12.0069814517798,21,493.06640625,552.7
65.6587462425232,12.340451676324502,21,493.06640625,553.1
66.65225124359131,11.80689931705298,21,493.06640625,553.5
67.66498351097107,12.140369541597682,21,499.51171875,553.9
68.65918183326721,11.973634429325333,21,496.2890625,554.3
69.66681790351868,11.973634429325333,21,489.84375,554.8
70.66065073013306,12.073675496688743,21,480.17578125,555.2
71.67044186592102,11.740205272144038,21,486.62109375,555.7
72.66465330123901,13.17412723768626,21,496.2890625,556.0
73.65900158882141,12.073675496688743,21,486.62109375,556.4
74.66373467445374,11.540123137417218,21,489.84375,556.9
75.65891432762146,12.0069814517798,21,493.06640625,557.3
76.66372442245483,11.473429092508276,21,489.84375,557.8
77.65927910804749,12.573880833505797,21,489.84375,558.1
78.66812300682068,12.273757631415563,21,496.2890625,558.6
