Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.012191057205200195,9.539301790149008,22.36616611480713,457.6171875,823.4
1.4598314762115479,9.305872632967713,22.783231735229492,476.953125,823.9
2.4504971504211426,9.772730947330297,22.37025499343872,483.3984375,824.3
3.456186056137085,9.639342857512416,22.341632843017578,489.84375,824.9
4.449380159378052,9.806077969784766,22.787320613861084,489.84375,825.2
5.457240343093872,9.005749430877485,22.783231735229492,499.51171875,825.7
6.453348875045776,9.439260722785594,22.313010692596436,493.06640625,826.1
7.459905385971069,9.872772014693709,22.37025499343872,489.84375,826.6
8.452965497970581,9.239178588058776,22.807765007019043,493.06640625,827.1
9.462000846862793,9.806077969784766,22.80367612838745,499.51171875,827.5
10.45696210861206,9.605995835057945,22.840476036071777,496.2890625,828.0
11.466420650482178,9.90611903714818,22.836387157440186,499.51171875,828.3
