Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.0041964054107666016,12.073675496688743,1,493.06640625,568.7
1.197282075881958,12.0069814517798,21,483.3984375,569.1
2.189493417739868,12.10702251914321,21,489.84375,569.5
3.199556589126587,12.073675496688743,21,489.84375,570.0
4.192589044570923,11.740205272144038,21,496.2890625,570.4
5.200999975204468,11.406735047599337,21,493.06640625,570.8
6.193342447280884,12.540533811051326,21,534.9609375,571.3
7.202209949493408,11.77355229459851,21,489.84375,571.6
8.195054769515991,12.207063586506624,21,489.84375,572.1
9.203237295150757,11.940287406870862,21,493.06640625,572.5
10.196870565414429,12.073675496688743,21,509.1796875,573.0
11.205319881439209,12.073675496688743,21,496.2890625,573.4
12.202988862991333,12.807309990687088,21,493.06640625,573.8
13.192901611328125,12.040328474234272,21,502.734375,574.1
14.200204372406006,11.80689931705298,21,499.51171875,574.6
15.195379734039307,12.10702251914321,21,496.2890625,575.0
16.202667713165283,12.10702251914321,21,496.2890625,575.5
17.19522261619568,12.073675496688743,21,496.2890625,575.8
18.20341992378235,12.10702251914321,21,489.84375,576.2
19.196959972381592,12.240410608961092,21,493.06640625,576.7
20.212734937667847,12.10702251914321,21,493.06640625,577.1
21.203386783599854,12.207063586506624,21,493.06640625,577.6
22.198070764541626,12.10702251914321,21,486.62109375,577.9
23.20555543899536,11.940287406870862,21,489.84375,578.3
24.21016764640808,12.073675496688743,21,496.2890625,578.8
25.206103086471558,11.940287406870862,21,493.06640625,579.2
26.216193199157715,12.240410608961092,21,493.06640625,579.7
27.21124529838562,12.173716564052153,21,496.2890625,580.0
28.20166778564453,12.307104653870034,21,486.62109375,580.4
29.21226453781128,12.240410608961092,21,489.84375,580.8
30.204838275909424,12.173716564052153,21,489.84375,581.3
31.21348214149475,11.640164204780628,21,493.06640625,581.7
32.202449321746826,12.10702251914321,21,499.51171875,582.2
33.21069025993347,12.140369541597682,21,499.51171875,582.6
34.204553842544556,12.0069814517798,21,496.2890625,582.9
35.19699549674988,12.840657013141556,21,489.84375,583.3
36.205666065216064,12.207063586506624,21,496.2890625,583.8
37.208707094192505,12.173716564052153,21,496.2890625,584.2
38.20749354362488,12.207063586506624,21,496.2890625,584.7
39.2063844203949,11.87359336196192,21,499.51171875,585.0
40.21020698547363,11.973634429325333,20,493.06640625,585.4
41.20270800590515,12.340451676324502,21,489.84375,585.9
42.2124605178833,12.307104653870034,21,496.2890625,586.3
43.209436655044556,12.607227855960264,21,496.2890625,586.8
44.21683359146118,12.240410608961092,21,499.51171875,587.1
45.21361303329468,12.507186788596854,21,499.51171875,587.5
46.20132851600647,12.173716564052153,22,496.2890625,588.0
47.20985507965088,12.173716564052153,21,493.06640625,588.4
48.20373034477234,12.273757631415563,21,486.62109375,588.9
49.21117329597473,12.240410608961092,21,493.06640625,589.2
50.20943570137024,12.573880833505797,21,493.06640625,589.6
51.218459129333496,12.340451676324502,21,496.2890625,590.0
52.21113157272339,12.240410608961092,21,489.84375,590.5
53.21911430358887,12.840657013141556,21,499.51171875,590.9
54.21429252624512,12.240410608961092,21,496.2890625,591.2
55.221784830093384,12.473839766142383,21,499.51171875,591.7
56.21588969230652,12.473839766142383,21,496.2890625,592.1
57.223997592926025,12.040328474234272,20,499.51171875,592.5
58.21346402168274,12.640574878414736,21,496.2890625,593.0
59.20605254173279,12.473839766142383,21,496.2890625,593.3
60.21355843544006,12.407145721233444,21,489.84375,593.7
61.207322120666504,12.140369541597682,21,489.84375,594.2
62.21647906303406,12.573880833505797,23,499.51171875,594.6
63.20919942855835,12.607227855960264,21,480.17578125,595.1
64.22244262695312,12.673921900869207,21,489.84375,595.4
65.2159628868103,12.173716564052153,21,489.84375,595.8
66.21953892707825,11.90694038441639,21,473.73046875,596.3
67.21417570114136,12.240410608961092,21,476.953125,596.7
68.221364736557,12.273757631415563,21,464.0625,597.2
69.21627283096313,13.007392125413908,21,457.6171875,597.4
70.21487879753113,12.273757631415563,21,467.28515625,597.9
71.21683478355408,12.240410608961092,21,486.62109375,598.3
72.21083569526672,12.373798698778973,20,486.62109375,598.8
73.22354364395142,12.273757631415563,21,489.84375,599.2
74.22044944763184,10.17289521678394,21,493.06640625,599.6
75.22637462615967,11.87359336196192,20,493.06640625,600.0
76.2147171497345,12.173716564052153,21,493.06640625,600.4
77.22351336479187,12.473839766142383,20,489.84375,600.8
78.22461438179016,12.040328474234272,21,493.06640625,601.3
79.22599840164185,12.207063586506624,21,467.28515625,601.6
80.2181441783905,12.0069814517798,21,451.171875,602.0
81.2137930393219,12.307104653870034,21,451.171875,602.5
82.22040867805481,12.273757631415563,21,476.953125,602.9
83.21558380126953,12.207063586506624,21,464.0625,603.4
84.22180604934692,12.407145721233444,21,480.17578125,603.7
85.21651887893677,12.207063586506624,21,493.06640625,604.1
