Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g),Stage number
3138.388998746872,2.703162186982616,19.929194450378418,444.7265625,966.9,1
3139.379427433014,2.403038984892383,19.50395107269287,444.7265625,967.6,1
3140.3842356204987,2.2363038726200326,19.516217708587646,447.94921875,967.6,1
3141.385722875595,2.3029979175289723,19.52439546585083,467.28515625,968.1,1
3142.393712043762,2.3029979175289723,19.921016693115234,454.39453125,968.4,1
3143.378853082657,2.3363449399834435,19.532573223114014,438.28125,968.6,1
3144.389753341675,2.0362217378932117,19.561195373535156,444.7265625,968.7,1
3145.381288051605,1.7694455582574502,19.512128829956055,451.171875,969.2,1
3146.3747844696045,2.3363449399834435,19.52030658721924,454.39453125,969.6,1
3147.388705253601,2.3029979175289723,19.540750980377197,457.6171875,969.8,1
3148.3762373924255,2.3363449399834435,19.54892873764038,444.7265625,969.8,1
3149.3852581977844,2.3363449399834435,19.512128829956055,444.7265625,969.9,1
3150.377984523773,2.3029979175289723,19.47532892227173,457.6171875,970.7,1
3151.3863875865936,2.3029979175289723,19.47941780090332,467.28515625,970.7,1
3152.3802983760834,2.3029979175289723,19.52030658721924,454.39453125,971.2,1
3153.389051914215,2.3029979175289723,19.528484344482422,467.28515625,971.2,1
3154.3829448223114,2.4363860073468544,19.945549964904785,438.28125,971.5,1
3155.3759920597076,2.2363038726200326,19.561195373535156,460.83984375,971.5,1
3156.389531850815,2.169609827711093,19.495773315429688,470.5078125,971.8,1
3157.3811280727386,2.3029979175289723,19.93328332901001,486.62109375,971.9,1
3158.386049747467,1.9361806705298017,19.508039951324463,473.73046875,972.1,1
3159.3793387413025,2.202956850165563,19.540750980377197,389.94140624999994,972.5,1
3160.388892889023,1.2692402214403975,19.916927814483643,396.38671875,972.6,1
3161.3819172382355,2.5697740971647347,19.516217708587646,380.2734375,973.2,1
3162.389289855957,2.2363038726200326,19.49986219406128,406.0546875,973.5,1
3163.3838012218475,2.5697740971647347,19.536662101745605,354.4921875,973.8,1
3164.3956274986267,2.3363449399834435,19.52030658721924,422.16796875,974.6,1
3165.390578508377,2.169609827711093,19.553017616271973,386.71875,974.4,1
3166.3799662590027,2.3029979175289723,19.516217708587646,386.71875,975.3,1
3167.389380455017,2.3029979175289723,19.50395107269287,402.83203125,975.3,1
3168.395669221878,1.869486625620861,19.512128829956055,399.609375,975.6,1
3169.3887112140656,2.3029979175289723,19.516217708587646,373.82812499999994,975.7,1
3170.382410764694,2.3363449399834435,19.377195835113525,370.60546875,976.0,1
3171.3903470039368,2.369691962437914,19.65932846069336,422.16796875,976.1,1
3172.384949684143,2.3029979175289723,19.471240043640137,435.05859375,976.3,1
3173.4072864055634,2.5697740971647347,19.965994358062744,428.61328125,976.4,1
3174.3896260261536,1.8361396031663908,19.961905479431152,460.83984375,976.6,1
3175.3947565555573,1.9028336480753305,19.49986219406128,431.8359375,976.8,1
