Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g),Stage number
0.011009693145751953,6.337987634519868,20.828747749328613,0.0,88.0,1
14.456402778625488,6.80484594888245,22.104477882385254,499.51171875,2110.1,1
15.472510814666748,-5.0,21.658790111541748,460.83984375,2110.2,1
16.46696925163269,6.771498926427979,22.04723358154297,470.5078125,2110.5,1
17.471121788024902,6.438028701883276,21.699678897857666,393.16406249999994,2111.0,1
18.461033582687378,6.438028701883276,21.658790111541748,377.05078124999994,2111.2,1
19.468759298324585,6.037864432429636,21.68741226196289,367.3828125,2111.6,1
20.46304154396057,6.371334656974337,21.66287899017334,360.93749999999994,2112.0,1
21.490703582763672,6.404681679428808,21.68741226196289,383.49609375,2112.3,1
22.483663082122803,6.438028701883276,21.716034412384033,393.16406249999994,2113.0,1
23.494898319244385,6.337987634519868,21.634256839752197,373.82812499999994,2113.1,1
24.484961986541748,7.138316173427153,21.650612354278564,383.49609375,88.0,1
28.184075593948364,-5.0,22.07176685333252,393.16406249999994,2265.6,1
29.1782648563385,6.571416791701159,22.100389003753662,435.05859375,2027.6,1
30.188117742538452,6.404681679428808,21.71194553375244,451.171875,2028.2,1
31.17875027656555,6.438028701883276,21.605634689331055,425.390625,2028.6,1
32.17217397689819,6.337987634519868,22.14127779006958,409.27734375,2028.8,1
33.177398920059204,6.438028701883276,22.11674451828003,412.5,2029.3,1
34.185089111328125,6.271293589610925,21.609723567962646,422.16796875,2029.6,1
35.190929889678955,6.53806976924669,21.675145626068115,402.83203125,2030.1,1
36.176339864730835,-5.0,21.61790132522583,444.7265625,2030.3,1
37.184426069259644,-5.0,22.16172218322754,457.6171875,2030.8,1
38.17736005783081,6.73815190397351,21.691501140594482,428.61328125,2031.3,1
39.178818702697754,6.171252522247517,21.621990203857422,441.50390625,2031.5,1
40.17673182487488,6.471375724337749,22.063589096069336,431.8359375,2031.9,1
41.16997170448303,6.471375724337749,22.55016565322876,428.61328125,2032.2,1
42.18277835845947,6.53806976924669,22.153544425964355,425.390625,2032.7,1
43.17563009262085,6.237946567156458,22.182166576385498,412.5,2033.0,1
44.18394374847412,6.438028701883276,22.133100032806396,399.609375,2033.5,1
45.17573618888855,6.504722746792218,22.07176685333252,399.609375,2033.7,1
46.180678844451904,6.73815190397351,17.778444290161133,447.94921875,2034.2,1
47.18322038650513,6.204599544701987,22.108566761016846,0.0,2034.4,1
48.172956228256226,7.738562577607617,22.194433212280273,454.39453125,2034.8,1
49.192020654678345,6.371334656974337,22.157633304595947,431.8359375,2035.3,1
50.17786455154419,6.53806976924669,21.39301300048828,431.8359375,2035.5,1
51.19069957733154,-0.4314579237375824,22.129011154174805,415.72265625,2036.0,1
52.17764687538147,6.504722746792218,21.744656562805176,457.6171875,2036.2,1
53.18544363975525,6.53806976924669,21.716034412384033,460.83984375,2036.6,1
54.178062200546265,6.53806976924669,21.781456470489502,470.5078125,2037.0,1
55.17378497123718,6.404681679428808,21.695590019226074,512.4023437499999,2037.3,1
56.182467222213745,5.637700162975994,22.18625545501709,464.0625,2037.7,1
57.1733615398407,7.004928083609272,22.153544425964355,473.73046875,2038.1,1
58.178696155548096,6.438028701883276,22.611498832702637,473.73046875,2038.4,1
59.17542481422424,-5.0,22.182166576385498,193.359375,2038.7,1
