Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.008582592010498047,0.4689116825331121,1,0.0,0
0.5264756679534912,0.1354414579884109,18,3.22265625,8.4
1.6334404945373535,0.2688295478062912,19,0.0,8.4
2.641206979751587,0.6689938172599339,18,0.0,8.4
4.14080286026001,0.2354825253518209,18,0.0,8.4
5.1332337856292725,0.3355235927152318,18,9.667968749999998,8.4
6.139151334762573,0.6022997723509933,18,6.4453125,8.4
7.133960962295532,0.7356878621688745,18,0.0,8.4
8.141463041305542,0.568952749896523,18,3.22265625,8.4
9.136746644973755,0.7690348846233448,17,9.667968749999998,8.4
10.142494916915894,0.4689116825331121,17,0.0,8.4
11.137107610702515,0.4022176376241724,18,6.4453125,8.4
12.14443039894104,0.6356467948054627,18,6.4453125,8.4
13.14731478691101,0.3355235927152318,18,0.0,8.4
14.181486129760742,0.6022997723509933,17,70.8984375,8.4
15.197498083114624,0.6356467948054627,17,170.80078124999997,8.4
16.693900108337402,0.568952749896523,17,261.03515625,8.4
17.687403440475464,0.4022176376241724,17,277.1484375,8.4
18.6895809173584,0.3021765702607606,18,283.59375,8.4
19.70027184486389,0.4689116825331121,18,290.0390625,8.4
20.699320077896118,0.1687884804428812,18,296.48437499999994,8.4
21.703279495239258,0.5022587049875833,18,122.4609375,8.4
22.70160436630249,0.6022997723509933,19,251.3671875,8.4
23.697448015213013,0.5356057274420527,18,219.140625,8.4
24.702702283859253,0.6022997723509933,21,174.0234375,8.4
25.71059489250183,0.5022587049875833,18,128.90625,8.4
26.69775128364563,1.1691991540769866,17,77.34374999999999,8.4
27.690728425979614,0.6022997723509933,18,12.890625,8.4
28.702038288116455,0.5022587049875833,17,16.11328125,8.4
29.699447870254517,0.035400390625,17,0.0,8.4
30.70591688156128,0.568952749896523,17,0.0,8.4
31.709640502929688,0.7356878621688745,18,0.0,8.4
32.70375967025757,0.7690348846233448,17,0.0,8.4
33.722989320755005,0.8023819070778142,19,25.78125,8.4
34.71393132209778,0.8357289295322845,17,19.335937499999996,8.4
35.72233963012695,0.3355235927152318,17,0.0,8.4
36.71419382095337,0.6689938172599339,20,0.0,8.4
37.72288751602173,0.4022176376241724,17,0.0,8.4
38.71587777137756,0.6022997723509933,17,0.0,8.4
39.721930503845215,0.2688295478062912,21,0.0,8.4
40.72317910194397,0.4355646600786427,17,0.0,8.4
41.72532677650452,0.6689938172599339,18,0.0,8.4
42.717222929000854,0.3688706151697021,17,3.22265625,8.4
43.76228737831116,0.6689938172599339,18,0.0,8.4
44.775697231292725,0.4689116825331121,17,0.0,8.4
45.761852979660034,0.6022997723509933,17,3.22265625,8.4
46.76997947692871,0.5356057274420527,19,3.22265625,8.4
47.76545524597168,0.4355646600786427,18,3.22265625,8.4
48.757428884506226,0.1687884804428812,18,38.67187499999999,8.4
49.77883768081665,0.5022587049875833,36,0.0,8.4
50.76924514770508,-0.0979876991928803,18,0.0,8.4
51.77761626243591,0.6689938172599339,17,3.22265625,8.4
52.771390438079834,0.2354825253518209,17,0.0,8.4
53.78139615058899,-0.0312936542839406,17,0.0,8.4
54.775169134140015,0.5356057274420527,17,3.22265625,8.4
55.78131341934204,1.335934266349338,19,0.0,8.4
56.77555322647095,0.7356878621688745,18,6.4453125,8.4
57.78410196304321,0.4355646600786427,18,3.22265625,8.4
58.77711868286133,0.2688295478062912,17,0.0,8.4
59.785643577575684,-2.3989322485513243,17,0.0,8.4
60.780070066452026,0.7690348846233448,19,3.22265625,8.4
61.79065918922424,0.5022587049875833,17,0.0,8.4
62.78114724159241,0.5356057274420527,17,0.0,8.4
63.78952670097351,0.6022997723509933,17,3.22265625,8.4
64.78460788726807,1.0358110642591063,17,0.0,8.4
65.77742195129395,-1.998767979097682,18,3.22265625,8.4
66.78535532951355,1.4693223561672175,18,3.22265625,8.4
67.77829718589783,0.568952749896523,17,0.0,8.4
68.78743433952332,-3.732813146730132,18,0.0,8.4
69.78041195869446,0.5022587049875833,17,6.4453125,8.4
70.78754353523254,0.8357289295322845,17,12.890625,8.4
71.78441715240479,0.6022997723509933,19,3.22265625,8.4
72.79142045974731,0.5022587049875833,18,0.0,8.4
73.78458666801453,0.6022997723509933,18,3.22265625,8.4
74.80485391616821,0.2688295478062912,18,0.0,8.4
75.78649353981018,0.568952749896523,17,0.0,8.4
76.79562544822693,0.4355646600786427,19,16.11328125,8.4
77.78895950317383,-0.1646817441018209,19,0.0,8.4
78.80793571472168,1.002464041804636,17,9.667968749999998,8.4
79.79297351837158,0.6356467948054627,17,0.0,8.4
80.80560803413391,0.6356467948054627,17,0.0,8.4
81.79700374603271,0.7023408397144042,17,6.4453125,8.4
82.80042481422424,0.4689116825331121,17,0.0,8.4
83.79552173614502,-2.3989322485513243,20,3.22265625,8.4
84.80347943305969,0.2021355028973515,17,0.0,8.4
85.79636144638062,0.5022587049875833,17,3.22265625,8.4
