Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.01118016242980957,-0.8316221931912251,19,0.0,0
0.5393731594085693,0.6022997723509933,19,0.0,8.4
1.478431224822998,-0.8649692156456954,19,0.0,8.4
2.467435121536255,-0.8316221931912251,19,0.0,8.4
3.472397804260254,-0.7649281482822845,19,0.0,8.4
4.468495607376099,-0.9650102830091063,19,0.0,8.4
5.474388599395752,-0.8316221931912251,19,3.22265625,8.4
6.468431711196899,-0.9650102830091063,19,0.0,8.4
7.461986541748047,-1.098398372826987,19,3.22265625,8.4
8.469733715057373,-0.8983162381001657,19,0.0,8.4
9.464035511016846,-0.9650102830091063,19,3.22265625,8.4
10.474790573120117,-0.8316221931912251,19,164.35546874999997,8.4
11.470537662506104,-0.7649281482822845,19,270.703125,8.4
12.480221271514893,-0.8649692156456954,19,418.9453125,8.4
13.473740577697754,-0.6315400584644042,19,486.62109375,8.4
14.480810165405273,-0.8649692156456954,19,538.18359375,8.4
15.469691514968872,-0.7982751707367548,19,531.73828125,8.4
16.478187561035156,-0.7649281482822845,19,551.07421875,8.4
17.476426362991333,-0.5648460135554636,18,560.7421874999999,8.4
18.485796213150024,-0.9983573054635757,19,560.7421874999999,8.4
19.48195171356201,-0.8316221931912251,18,512.4023437499999,8.4
20.4830904006958,-0.7315811258278142,19,544.6289062499999,8.4
21.477534532546997,-0.8316221931912251,19,563.96484375,8.4
22.48515772819519,-0.8649692156456954,18,560.7421874999999,8.4
23.495617389678955,-0.9983573054635757,19,563.96484375,8.4
24.492182970046997,-1.265133485099338,19,560.7421874999999,8.4
25.48744559288025,-0.7649281482822845,19,554.296875,8.4
26.491189002990723,-0.6315400584644042,19,538.18359375,8.4
27.49143362045288,-0.7649281482822845,18,560.7421874999999,8.4
28.496187925338745,-1.6319507320985105,19,538.18359375,8.4
29.48517346382141,-0.8983162381001657,19,541.40625,8.4
30.493419647216797,-0.8983162381001657,19,554.296875,8.4
31.48640012741089,-0.8649692156456954,19,560.7421874999999,8.4
32.49451231956482,-0.9650102830091063,19,554.296875,8.4
33.49077820777893,-1.0317043279180464,18,541.40625,8.4
34.49154281616211,-0.8649692156456954,19,563.96484375,8.4
35.496188163757324,-0.8316221931912251,19,560.7421874999999,8.4
36.48979568481445,-0.7649281482822845,19,560.7421874999999,8.4
37.49927234649658,-0.8983162381001657,19,576.8554687499999,8.4
38.491251707077026,-1.5319096647350992,19,567.1875,8.4
39.49857139587402,-0.8649692156456954,19,547.8515625,8.4
40.494269371032715,-0.8649692156456954,19,560.7421874999999,8.4
41.497567653656006,-0.9650102830091063,19,560.7421874999999,8.4
42.50979256629944,-0.8983162381001657,18,557.51953125,8.4
43.50482439994812,-3.165913765004139,19,560.7421874999999,8.4
44.49859428405762,0.4355646600786427,19,563.96484375,8.4
45.50666308403015,-0.5648460135554636,19,544.6289062499999,8.4
