Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.008545637130737305,2.9699383666183765,13.894009590148926,3.22265625,0.0
42.44135546684265,2.936591344163907,21.830523014068604,0.0,0.0
43.45471501350403,2.703162186982616,21.805989742279053,0.0,0.0
44.44950771331787,2.7365092094370853,21.781456470489502,0.0,0.0
45.458518505096436,2.6364681420736744,21.82234525680542,0.0,0.0
46.451947927474976,2.9699383666183765,21.785545349121094,3.22265625,0.0
47.45858573913574,2.8698972992549674,21.834611892700195,0.0,0.0
48.45508861541748,2.9699383666183765,21.77736759185791,0.0,0.0
49.4612021446228,3.0032853890728486,21.830523014068604,0.0,0.0
50.453909397125244,2.9699383666183765,21.814167499542236,0.0,0.0
51.447141885757446,3.236714546254138,21.84278964996338,0.0,0.0
52.45701503753662,2.5697740971647347,21.80190086364746,6.4453125,0.0
53.44978332519531,2.836550276800497,21.654701232910156,6.4453125,0.0
54.45779848098755,2.7698562318915565,21.82643413543701,0.0,0.0
55.45435857772827,3.0699794339817874,21.84278964996338,0.0,0.0
56.46168541908264,3.1033264564362586,21.830523014068604,0.0,0.0
57.45515465736389,2.936591344163907,21.805989742279053,0.0,0.0
58.46117162704468,2.9699383666183765,21.859145164489746,0.0,1064.0
59.44905209541321,3.236714546254138,21.82643413543701,0.0,1069.2
60.45938849449158,2.936591344163907,21.79781198501587,3.22265625,1069.6
61.452335834503174,2.936591344163907,21.789634227752686,6.4453125,1069.7
62.460028409957886,3.036632411527318,21.818256378173828,3.22265625,1070.3
63.45415496826172,2.903244321709436,21.805989742279053,3.22265625,1070.7
64.46189999580383,2.9699383666183765,21.84687852859497,0.0,1071.8
65.45765733718872,2.503080052255795,21.79781198501587,0.0,1072.7
66.44899463653564,2.903244321709436,21.84687852859497,3.22265625,1073.0
67.45845746994019,3.0032853890728486,21.80190086364746,0.0,1073.5
68.46696400642395,1.8361396031663908,21.830523014068604,0.0,1073.9
69.45990705490112,2.603121119619206,21.818256378173828,0.0,1074.9
70.45332765579224,2.9699383666183765,21.789634227752686,9.667968749999998,1074.5
71.46115255355835,2.9699383666183765,21.84278964996338,0.0,1074.1
72.45738911628723,3.0032853890728486,21.830523014068604,0.0,1073.9
73.4639675617218,2.936591344163907,21.82234525680542,6.4453125,1074.0
74.45701837539673,3.0032853890728486,21.805989742279053,0.0,1072.4
75.46931385993958,3.3034085911630804,21.77736759185791,0.0,1072.4
76.4617223739624,3.43679668098096,21.855056285858154,9.667968749999998,1072.1
77.47018694877625,3.3034085911630804,21.84278964996338,0.0,1071.9
78.46083116531372,2.6698151645281456,21.793723106384277,0.0,1071.4
79.4697482585907,3.270061568708609,21.82234525680542,0.0,1071.1
80.46271300315857,2.903244321709436,21.781456470489502,0.0,1070.7
81.47146797180176,2.936591344163907,21.77736759185791,0.0,1070.3
82.46443605422974,3.0032853890728486,21.80190086364746,0.0,1070.1
83.45773363113403,2.9699383666183765,21.850967407226562,0.0,1070.0
84.46707034111023,2.9699383666183765,21.781456470489502,3.22265625,1069.8
85.46089458465576,2.9699383666183765,21.810078620910645,0.0,1069.5
86.46874451637268,2.9699383666183765,21.79781198501587,0.0,1069.4
87.46202397346497,2.803203254346026,17.17737913131714,0.0,1069.2
88.46968460083008,2.9699383666183765,21.814167499542236,0.0,1068.9
89.46388268470764,2.5697740971647347,21.805989742279053,0.0,1068.8
90.47144889831543,3.0699794339817874,21.810078620910645,0.0,1068.5
91.47069478034973,2.9699383666183765,21.80190086364746,3.22265625,1068.2
92.4858889579773,2.936591344163907,21.838700771331787,0.0,1068.1
93.48177599906921,3.0032853890728486,21.75283432006836,0.0,1067.9
94.49051713943481,2.6698151645281456,21.86732292175293,3.22265625,1067.7
95.47457265853882,2.9699383666183765,21.82234525680542,0.0,1067.6
