Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.00789022445678711,7.871950667425496,21,464.0625,0
0.5243241786956787,7.905297689879967,21,480.17578125,125.2
1.8376030921936035,7.738562577607617,21,483.3984375,125.5
2.831148862838745,7.838603644971027,21,480.17578125,126.0
3.8407578468322754,7.938644712334435,21,480.17578125,126.5
4.833841323852539,7.805256622516554,21,486.62109375,127.0
5.842422246932983,7.871950667425496,21,493.06640625,127.5
6.835909605026245,7.638521510244205,21,480.17578125,128.0
7.845380783081055,8.33880898178808,21,493.06640625,128.5
8.83819317817688,8.438850049151489,21,489.84375,129.0
9.83655071258545,7.905297689879967,21,444.7265625,129.5
10.844787836074829,7.938644712334435,21,438.28125,129.9
11.834816932678223,8.005338757243377,21,409.27734375,130.5
12.84145474433899,7.971991734788906,21,438.28125,130.9
13.838319063186646,8.5388911165149,21,470.5078125,131.4
14.84873080253601,7.838603644971027,21,454.39453125,131.9
15.840757131576538,8.072032802152318,21,444.7265625,132.3
16.84547185897827,8.37215600424255,21,473.73046875,132.9
17.83791971206665,7.805256622516554,21,489.84375,133.3
18.846189737319946,8.472197071605958,21,493.06640625,133.9
19.839555978775024,8.572238138969372,21,489.84375,134.3
20.849194049835205,7.905297689879967,21,496.2890625,134.8
21.849587202072144,7.938644712334435,21,493.06640625,135.2
22.85523557662964,7.871950667425496,21,489.84375,135.8
23.84800386428833,8.305461959333607,21,496.2890625,136.2
24.842156887054443,7.738562577607617,21,499.51171875,136.7
25.85100746154785,7.805256622516554,21,486.62109375,137.1
26.84382724761963,8.105379824606786,21,483.3984375,137.6
27.851754665374756,7.705215555153146,21,464.0625,138.2
28.84736394882202,8.172073869515728,21,483.3984375,138.6
29.852288007736206,5.637700162975994,21,483.3984375,139.2
30.846176385879517,8.005338757243377,21,493.06640625,139.6
31.855176210403442,7.938644712334435,21,473.73046875,140.1
32.84804677963257,7.971991734788906,21,489.84375,140.5
33.85699009895325,7.10496915097268,21,483.3984375,141.1
34.850483894348145,8.005338757243377,21,486.62109375,141.5
35.85938596725464,7.905297689879967,21,489.84375,141.9
36.85231876373291,8.238767914424669,21,460.83984375,142.4
37.856714487075806,8.005338757243377,21,476.953125,142.9
38.854358434677124,8.405503026697021,21,483.3984375,143.5
39.84736466407776,8.63893218387831,21,460.83984375,143.9
40.85475277900696,7.405092353062914,22,431.8359375,144.4
41.84860062599182,8.238767914424669,21,412.5,144.9
42.857725620269775,8.038685779697849,21,389.94140624999994,145.4
43.85106348991394,8.272114936879138,21,383.49609375,145.8
44.859734296798706,8.038685779697849,21,393.16406249999994,146.4
45.85166954994202,8.038685779697849,21,399.609375,146.8
46.86097311973572,8.005338757243377,21,422.16796875,147.3
47.85450482368469,8.238767914424669,21,396.38671875,147.8
48.85859966278076,8.072032802152318,21,422.16796875,148.2
49.851062536239624,8.138726847061257,21,425.390625,148.8
50.85936617851257,7.10496915097268,21,386.71875,149.3
51.85477614402771,8.005338757243377,21,428.61328125,149.8
52.86565661430359,8.37215600424255,21,386.71875,150.2
53.85969948768616,8.105379824606786,21,373.82812499999994,150.7
54.85260486602783,8.172073869515728,21,373.82812499999994,151.1
55.86835479736328,8.138726847061257,21,370.60546875,151.6
56.85045552253723,8.105379824606786,21,370.60546875,152.1
57.862290382385254,8.172073869515728,21,386.71875,152.6
58.856815338134766,8.405503026697021,21,438.28125,153.1
59.86596179008484,8.138726847061257,21,335.15625,153.5
60.8575325012207,7.805256622516554,21,354.4921875,154.1
61.86644768714905,8.305461959333607,21,377.05078124999994,154.5
62.86029291152954,8.238767914424669,21,354.4921875,155.0
63.86929535865784,8.138726847061257,21,406.0546875,155.4
64.86140942573547,8.138726847061257,21,409.27734375,155.9
65.8703396320343,8.105379824606786,21,402.83203125,156.4
66.86425971984863,8.072032802152318,21,428.61328125,156.9
67.86782622337341,8.105379824606786,21,396.38671875,157.4
68.8613657951355,8.138726847061257,21,393.16406249999994,157.9
69.85655045509338,8.238767914424669,21,431.8359375,158.4
70.86319851875305,7.638521510244205,21,428.61328125,158.8
71.85702109336853,7.305051285699504,21,428.61328125,159.4
72.8653359413147,8.172073869515728,21,406.0546875,159.7
73.85866236686707,9.072443475786423,21,393.16406249999994,160.2
74.86736917495728,7.671868532698676,21,406.0546875,160.7
75.85980415344238,8.33880898178808,21,399.609375,161.2
76.86905932426453,8.005338757243377,21,367.3828125,161.7
77.86105561256409,7.971991734788906,21,406.0546875,162.2
78.87052869796753,8.405503026697021,21,399.609375,162.7
