Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.009306669235229492,0.4022176376241724,17,0.0,0
0.5262191295623779,0.8023819070778142,19,0.0,8.4
1.1368744373321533,0.4022176376241724,19,0.0,8.4
2.6155030727386475,0.4022176376241724,19,3.22265625,8.4
3.625645399093628,0.5022587049875833,19,0.0,8.4
4.632397413253784,0.2021355028973515,19,0.0,8.4
5.646806478500366,0.6689938172599339,19,3.22265625,8.4
6.643364667892456,0.7690348846233448,19,6.4453125,8.4
7.649848699569702,0.6356467948054627,19,6.4453125,8.4
8.639236450195312,0.7023408397144042,19,6.4453125,8.4
9.630287170410156,0.6689938172599339,18,3.22265625,8.4
10.63852334022522,0.4689116825331121,18,6.4453125,8.4
11.631635189056396,0.8690759519867548,18,6.4453125,8.4
12.640623092651367,0.7023408397144042,18,12.890625,8.4
13.63425898551941,1.0358110642591063,18,61.23046875,8.4
14.645196914672852,0.568952749896523,19,148.24218749999997,8.4
16.16246271133423,0.4689116825331121,18,145.01953125,8.4
17.168264627456665,0.5022587049875833,18,148.24218749999997,8.4
18.150394916534424,0.4355646600786427,18,157.91015625,8.4
19.153078317642212,0.568952749896523,20,154.68749999999997,8.4
20.14918804168701,0.5022587049875833,17,190.13671875,8.4
21.155516624450684,0.2688295478062912,19,180.46874999999997,8.4
22.149843215942383,0.4022176376241724,19,183.69140625,8.4
23.1606125831604,-2.1321560689155628,19,186.91406249999997,8.4
24.1511013507843,0.7356878621688745,18,170.80078124999997,8.4
25.160008668899536,1.0358110642591063,18,193.359375,8.4
26.153621196746826,0.568952749896523,17,186.91406249999997,8.4
27.161417722702026,0.4689116825331121,18,180.46874999999997,8.4
28.160911083221436,0.8690759519867548,17,199.8046875,8.4
29.163330078125,-0.0979876991928803,18,183.69140625,8.4
30.157464265823364,0.6022997723509933,18,186.91406249999997,8.4
31.174301862716675,0.5356057274420527,18,186.91406249999997,8.4
32.16587162017822,0.5356057274420527,18,128.90625,8.4
33.17457342147827,0.4355646600786427,17,67.67578125,8.4
34.16133427619934,0.5022587049875833,17,25.78125,8.4
35.17013669013977,0.4022176376241724,17,0.0,8.4
36.169984579086304,0.5022587049875833,19,0.0,8.4
37.161407232284546,0.5356057274420527,18,0.0,8.4
38.220454931259155,0.6689938172599339,18,0.0,8.4
39.21293234825134,0.5356057274420527,18,3.22265625,8.4
40.19972777366638,0.2354825253518209,17,0.0,8.4
