Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.013782739639282227,2.836550276800497,28.000640869140625,3.22265625,0
0.5381920337677002,2.9699383666183765,27.59993076324463,0.0,2188.3
1.391486644744873,3.43679668098096,27.55904197692871,0.0,2188.4
2.3865041732788086,3.4034496585264904,27.591753005981445,12.890625,2188.1
3.879882574081421,1.4693223561672175,26.84757709503174,19.335937499999996,2188.2
4.875277519226074,3.33675561361755,28.016996383666992,0.0,2188.6
5.883294582366943,3.8369609504346034,28.061974048614502,22.558593749999996,2188.4
6.8910205364227295,3.5034907258899004,27.96792984008789,3.22265625,2188.1
7.88549280166626,3.3034085911630804,28.016996383666992,6.4453125,2188.2
8.878321647644043,3.603531793253312,27.10517644882202,3.22265625,2188.4
9.890104293823242,3.603531793253312,27.99246311187744,9.667968749999998,2189.8
10.883971929550171,4.203778197433776,28.0129075050354,3.22265625,2189.6
11.888360023498535,3.6368788157077816,28.016996383666992,6.4453125,2190.3
12.885618686676025,4.237125219888245,28.025174140930176,25.78125,870.0
13.882190704345703,3.470143703435431,28.074240684509277,19.335937499999996,8.4
14.884799718856812,3.703572860616722,27.955663204193115,6.4453125,8.4
15.892279148101807,3.603531793253312,27.53041982650757,0.0,8.4
16.885011196136475,3.8369609504346034,27.129709720611572,0.0,8.4
17.879007577896118,3.4034496585264904,27.591753005981445,3.22265625,8.4
18.90236806869507,3.570184770798841,27.984285354614258,3.22265625,8.4
19.94496440887451,3.703572860616722,27.980196475982666,6.4453125,8.4
20.94114589691162,3.6368788157077816,27.976107597351074,6.4453125,8.4
21.9475839138031,3.670225838162251,27.608108520507812,3.22265625,8.4
22.942436695098877,3.5368377483443716,28.029263019561768,9.667968749999998,8.4
23.949577808380127,3.870307972889073,27.4649977684021,0.0,8.4
24.94329047203064,4.403860332160596,27.99246311187744,6.4453125,8.4
25.951162815093994,3.903654995343544,27.9638409614563,6.4453125,3.5
26.74832534790039,3.603531793253312,27.113354206085205,0.0,2.4
