Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.009114742279052734,0.7690348846233448,12,454.39453125,0
0.5278787612915039,0.4022176376241724,17,457.6171875,0.8
1.4565885066986084,0.8690759519867548,17,486.62109375,0.8
2.4658820629119873,0.5356057274420527,18,496.2890625,0.8
3.9588139057159424,0.4689116825331121,17,499.51171875,0.8
4.951550006866455,0.3021765702607606,18,493.06640625,0.8
5.961164474487305,0.6022997723509933,18,505.95703125,0.8
6.954400539398193,1.102505109168047,17,512.4023437499999,0.8
7.962634801864624,0.4355646600786427,17,493.06640625,0.8
8.955889701843262,0.6356467948054627,20,486.62109375,0.8
9.964109420776367,0.3021765702607606,17,499.51171875,0.8
10.957371950149536,1.335934266349338,18,496.2890625,0.8
11.967216968536377,0.6356467948054627,17,489.84375,0.8
12.959455966949463,0.9357699968956954,18,489.84375,0.8
13.970180988311768,0.568952749896523,17,444.7265625,1.1
14.964055061340332,0.7690348846233448,19,470.5078125,1.1
15.957033157348633,1.0691580867135766,18,493.06640625,1.2
16.965275526046753,0.4022176376241724,18,451.171875,1.3
17.959263801574707,0.6022997723509933,18,522.0703125,1.4
18.967875719070435,0.6689938172599339,18,512.4023437499999,1.5
19.96061682701111,0.9024229744412251,17,493.06640625,1.6
20.969483137130737,0.5356057274420527,17,493.06640625,1.7
21.962844133377075,0.5022587049875833,17,509.1796875,1.8
22.979499101638794,0.6022997723509933,17,486.62109375,2.0
24.470204830169678,0.6022997723509933,17,486.62109375,2.2
25.479049682617188,0.568952749896523,17,505.95703125,2.3
26.476717233657837,0.7356878621688745,17,518.84765625,2.4
27.4702091217041,0.2354825253518209,18,489.84375,2.6
28.484153270721436,0.5022587049875833,19,499.51171875,2.7
29.476652145385742,0.6022997723509933,22,512.4023437499999,2.8
30.48104453086853,0.568952749896523,17,364.16015625,3.1
31.473316431045532,0.4355646600786427,17,412.5,3.2
32.482672929763794,0.4355646600786427,17,393.16406249999994,3.4
33.47434663772583,0.6689938172599339,18,373.82812499999994,3.5
34.48478817939758,0.5022587049875833,17,383.49609375,3.7
35.47951364517212,0.3688706151697021,17,344.82421874999994,3.8
36.489524841308594,0.4022176376241724,18,373.82812499999994,4.0
37.47787404060364,0.7356878621688745,17,309.37499999999994,4.2
38.4838125705719,0.5356057274420527,19,351.26953125,4.3
39.47814726829529,0.4689116825331121,18,348.046875,4.4
40.470152854919434,0.4022176376241724,18,367.3828125,4.6
41.47823739051819,0.5356057274420527,17,319.04296875,4.7
42.47391891479492,0.2021355028973515,17,386.71875,5.0
43.486163854599,0.568952749896523,17,406.0546875,5.1
44.479594469070435,0.5356057274420527,19,386.71875,5.2
