Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.008170366287231445,-5.0,18.81701946258545,586.5234375,0.0
11.590040922164917,-5.0,18.8906192779541,580.078125,0.0
12.583942890167236,-5.0,18.41222047805786,589.74609375,0.0
13.591257572174072,-5.0,18.444931507110596,589.74609375,0.0
14.585790157318115,-5.0,18.829286098480225,589.74609375,0.0
15.594431638717651,-4.866611910182119,18.86608600616455,583.30078125,0.0
16.58708095550537,-4.799917865273179,18.870174884796143,570.41015625,0.0
17.580145359039307,-5.0,18.420398235321045,592.9687499999999,0.0
18.588897705078125,-5.0,18.391776084899902,592.9687499999999,0.0
19.582497119903564,-5.0,18.86608600616455,592.9687499999999,0.0
20.595711708068848,-5.0,18.47355365753174,589.74609375,0.0
21.58883237838745,-5.0,18.849730491638184,589.74609375,0.0
22.598816394805908,-5.0,18.874263763427734,583.30078125,0.0
23.586118459701538,-4.799917865273179,18.812930583953857,583.30078125,0.0
24.600537538528442,-5.0,18.82110834121704,586.5234375,0.0
25.5935800075531,-5.0,18.375420570373535,589.74609375,0.0
26.6030855178833,-5.0,18.898797035217285,592.9687499999999,0.0
27.595102310180664,-4.96665297754553,18.853819370269775,596.19140625,0.0
28.58877158164978,-5.0,18.849730491638184,586.5234375,0.0
29.596275091171265,-4.266365506001655,18.86199712753296,596.19140625,0.0
30.59001851081848,-5.0,18.857908248901367,586.5234375,0.0
31.596622705459595,-5.0,18.40813159942627,609.0820312499999,0.0
32.59046483039856,-4.833264887727649,18.788397312164307,592.9687499999999,0.0
33.59793257713318,-5.0,18.829286098480225,592.9687499999999,0.0
34.59226202964783,-5.0,18.444931507110596,589.74609375,0.0
35.5984320640564,-5.0,18.808841705322266,586.5234375,0.0
36.59776210784912,-5.0,18.845641613006592,583.30078125,0.0
37.59214401245117,-4.866611910182119,18.7924861907959,586.5234375,0.0
