Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.008030891418457031,-3.632772079366722,17.054712772369385,499.51171875,0
0.5251476764678955,-4.466447640728477,17.09151268005371,493.06640625,1278.1
1.9823541641235352,-4.466447640728477,17.058801651000977,489.84375,1278.2
2.974672555923462,-4.466447640728477,17.034268379211426,496.2890625,1278.3
3.972036838531494,-4.499794663182947,10.038197040557861,493.06640625,1278.4
4.982936143875122,-4.366406573365066,17.071068286895752,489.84375,1278.5
5.976901054382324,-4.533141685637418,17.095601558685303,489.84375,1278.6
6.983918905258179,-4.666529775455298,17.08742380142212,493.06640625,1278.7
7.974167585372925,-4.566488708091887,17.484045028686523,493.06640625,1278.7
8.985924243927002,-4.366406573365066,18.960130214691162,496.2890625,1279.1
9.979634761810303,-4.499794663182947,17.471778392791748,496.2890625,1279.0
10.988996982574463,-4.466447640728477,17.079246044158936,496.2890625,1279.0
11.976321458816528,-4.366406573365066,17.06697940826416,493.06640625,1279.2
12.98482871055603,-4.466447640728477,17.079246044158936,486.62109375,1279.2
13.980430603027344,-5.0,17.06697940826416,493.06640625,1279.3
14.971792459487915,-4.766570842818709,17.06697940826416,489.84375,1279.4
15.980273008346558,-5.0,17.079246044158936,541.40625,1279.5
16.973913431167603,-5.0,17.071068286895752,496.2890625,1279.6
17.982325553894043,-4.399753595819536,17.038357257843018,486.62109375,1279.7
18.975964784622192,-4.132977416183775,17.083334922790527,493.06640625,1279.8
19.984349489212036,-4.366406573365066,17.099690437316895,486.62109375,1279.9
20.9772846698761,-3.9328952814569536,17.218267917633057,502.734375,1280.0
21.988061904907227,-4.466447640728477,17.038357257843018,499.51171875,1280.1
22.984480142593384,-4.466447640728477,17.083334922790527,486.62109375,1280.1
23.993530750274658,-4.266365506001655,17.103779315948486,489.84375,1280.2
24.98563289642334,-4.699876797909768,17.04244613647461,489.84375,1280.4
25.980069398880005,-4.466447640728477,17.079246044158936,496.2890625,1280.4
26.988757848739624,-4.466447640728477,17.034268379211426,496.2890625,1280.5
27.981149435043335,-4.466447640728477,17.103779315948486,499.51171875,1280.6
28.9890239238739,-4.399753595819536,17.095601558685303,486.62109375,1280.7
29.982098817825317,-4.96665297754553,17.071068286895752,496.2890625,1280.8
30.992950677871704,-4.132977416183775,17.06697940826416,493.06640625,1280.8
31.984382390975952,-5.0,17.0465350151062,489.84375,1281.0
32.99252724647522,-4.766570842818709,17.06697940826416,493.06640625,1281.1
33.98606610298157,-4.533141685637418,17.103779315948486,489.84375,1281.2
34.97473120689392,-3.966242303911424,17.071068286895752,502.734375,1281.3
35.983304023742676,-4.433100618274007,17.079246044158936,493.06640625,1281.3
36.97563338279724,-4.266365506001655,17.06697940826416,489.84375,1281.5
37.98483848571777,-4.96665297754553,17.08742380142212,489.84375,1281.5
38.97863507270813,-4.333059550910596,17.06697940826416,493.06640625,1281.6
39.98717021942139,-4.466447640728477,17.095601558685303,489.84375,1281.7
40.980775356292725,-4.433100618274007,17.058801651000977,496.2890625,1281.8
41.993541955947876,-4.466447640728477,17.06697940826416,493.06640625,1282.0
42.985424280166626,-4.566488708091887,17.095601558685303,493.06640625,1282.0
43.990697622299194,-5.0,17.079246044158936,486.62109375,1282.1
44.98435091972351,-4.666529775455298,17.04244613647461,493.06640625,1282.2
45.99279999732971,-4.1996714610927155,17.058801651000977,489.84375,1282.3
46.99181056022644,-3.832854214093543,17.050623893737793,493.06640625,1282.4
47.99509596824646,-4.499794663182947,21.241724491119385,493.06640625,1282.4
48.98995900154114,-4.433100618274007,17.050623893737793,493.06640625,1282.5
49.99799847602844,-4.466447640728477,17.09151268005371,493.06640625,1282.6
50.995375633239746,-4.666529775455298,17.06697940826416,493.06640625,1282.8
51.98741340637207,-4.433100618274007,17.484045028686523,499.51171875,1282.8
52.997787952423096,-4.666529775455298,17.06697940826416,493.06640625,1282.9
53.99170470237732,-4.466447640728477,17.075157165527344,483.3984375,1283.0
55.00125789642334,-5.0,17.071068286895752,489.84375,1283.1
55.99486494064331,-4.466447640728477,17.030179500579834,486.62109375,1283.2
57.002127170562744,-3.732813146730132,17.054712772369385,493.06640625,1283.3
57.99155139923096,-4.2997125284561255,17.050623893737793,515.625,1283.4
58.99789023399353,-4.466447640728477,17.0465350151062,483.3984375,1283.5
59.99507451057434,-4.1996714610927155,17.030179500579834,493.06640625,1283.6
60.999916553497314,-4.166324438638245,17.071068286895752,486.62109375,1283.7
61.99238395690918,-4.466447640728477,17.050623893737793,486.62109375,1283.7
62.98800826072693,-4.666529775455298,17.058801651000977,493.06640625,1283.8
63.99876689910889,-4.466447640728477,17.079246044158936,493.06640625,1283.9
64.99456286430359,-4.166324438638245,17.071068286895752,493.06640625,1284.0
65.99800753593445,-5.0,16.187870502471924,489.84375,1284.1
66.98946332931519,-4.433100618274007,17.054712772369385,493.06640625,1284.2
67.99777030944824,-4.466447640728477,17.075157165527344,483.3984375,1284.3
68.99154686927795,-4.366406573365066,17.079246044158936,496.2890625,1284.4
70.00037622451782,-4.399753595819536,17.034268379211426,496.2890625,1284.5
70.99405121803284,-2.5656673608236753,17.06697940826416,493.06640625,1284.5
72.0023729801178,-4.633182753000828,17.09151268005371,489.84375,1284.7
72.9947202205658,-4.066283371274834,17.030179500579834,499.51171875,1284.7
73.98884844779968,-4.333059550910596,17.0465350151062,496.2890625,1284.9
75.0035445690155,-4.466447640728477,17.054712772369385,496.2890625,1284.9
75.99416899681091,-4.466447640728477,17.099690437316895,493.06640625,1285.0
76.99905562400818,-4.366406573365066,17.038357257843018,486.62109375,1285.1
77.99258232116699,-4.466447640728477,17.075157165527344,499.51171875,1285.3
79.00203466415405,-4.433100618274007,17.050623893737793,489.84375,1285.3
79.99434757232666,-4.466447640728477,17.103779315948486,486.62109375,1285.4
81.00280332565308,-4.433100618274007,17.058801651000977,499.51171875,1285.5
81.99666380882263,-4.233018483547186,17.079246044158936,489.84375,1285.6
83.00511193275452,-4.366406573365066,17.463600635528564,483.3984375,1285.7
83.9972448348999,-4.1996714610927155,17.079246044158936,493.06640625,1285.7
85.00666952133179,-4.566488708091887,17.189645767211914,489.84375,1285.8
86.00026607513428,-4.633182753000828,17.06289052963257,489.84375,1286.0
86.99301362037659,-4.699876797909768,17.030179500579834,493.06640625,1286.0
88.00528526306152,-5.0,17.140579223632812,493.06640625,1286.2
88.99894785881042,-4.466447640728477,17.058801651000977,496.2890625,1286.2
90.0085654258728,-5.0,17.083334922790527,489.84375,1286.3
90.99880981445312,-4.433100618274007,17.050623893737793,489.84375,1286.4
92.007883310318,-4.433100618274007,17.921555042266846,489.84375,1286.5
93.00252223014832,-3.26595483236755,17.47586727142334,493.06640625,1286.6
93.99596762657166,-4.666529775455298,17.079246044158936,493.06640625,1286.7
95.0036826133728,-3.732813146730132,17.08742380142212,496.2890625,1286.7
96.0141670703888,-4.032936348820364,17.107868194580078,493.06640625,1287.0
97.00642609596252,-4.566488708091887,17.06697940826416,493.06640625,1287.0
98.0146713256836,-4.466447640728477,17.079246044158936,493.06640625,1287.1
99.00335717201233,-5.0,17.06697940826416,489.84375,1287.1
100.00202465057373,-4.466447640728477,17.050623893737793,496.2890625,1287.3
101.0131516456604,-4.433100618274007,17.026090621948242,493.06640625,1287.3
102.00331282615662,-4.433100618274007,17.038357257843018,480.17578125,1287.4
103.01034021377563,-4.466447640728477,17.04244613647461,486.62109375,1287.5
104.00575518608093,-4.533141685637418,17.058801651000977,493.06640625,1287.6
105.00932621955872,-4.466447640728477,17.071068286895752,493.06640625,1287.8
106.0018539428711,-4.566488708091887,17.08742380142212,493.06640625,1287.8
107.01027274131775,-4.433100618274007,17.0465350151062,493.06640625,1287.9
108.01111435890198,-3.3659958997309603,17.124223709106445,486.62109375,1287.9
109.01305222511292,-4.433100618274007,17.06289052963257,502.734375,1288.1
110.00583219528198,-3.966242303911424,17.488133907318115,493.06640625,1288.2
111.01484203338623,-4.866611910182119,17.079246044158936,486.62109375,1288.2
112.0072329044342,-0.1646817441018209,17.079246044158936,493.06640625,1288.3
113.00127673149109,-4.833264887727649,17.0465350151062,489.84375,1288.4
114.00951266288757,-4.466447640728477,17.06697940826416,493.06640625,1288.5
115.00230622291565,-4.466447640728477,17.463600635528564,489.84375,1288.6
116.02298784255981,-4.599835730546357,17.083334922790527,493.06640625,1288.8
117.00403332710266,-4.433100618274007,17.103779315948486,493.06640625,1288.8
118.01275730133057,-3.666119101821192,17.071068286895752,470.5078125,1288.9
119.00665974617004,-4.433100618274007,17.09151268005371,489.84375,1289.0
120.01521468162537,-4.366406573365066,17.058801651000977,489.84375,1289.1
121.00862908363342,-4.533141685637418,17.058801651000977,486.62109375,1289.2
122.01672005653381,-4.466447640728477,17.04244613647461,486.62109375,1289.3
123.0109314918518,-4.433100618274007,17.095601558685303,496.2890625,1289.3
124.02238297462463,-3.2326078099130795,17.06697940826416,489.84375,1289.4
125.01652383804321,-5.0,17.08742380142212,493.06640625,1289.5
126.00879883766174,-4.899958932636589,17.075157165527344,493.06640625,1365.0
127.01953840255737,-4.433100618274007,17.050623893737793,489.84375,1784.9
128.016756772995,-4.466447640728477,17.079246044158936,489.84375,1334.2
129.01761651039124,-4.866611910182119,17.04244613647461,493.06640625,1304.1
130.012850522995,-4.499794663182947,17.06289052963257,493.06640625,1306.6
131.02252769470215,-4.466447640728477,17.52493381500244,483.3984375,1413.1
132.0157573223114,-4.466447640728477,17.099690437316895,502.734375,1523.5
133.01804304122925,-4.466447640728477,17.054712772369385,496.2890625,1521.4
134.0185363292694,-4.466447640728477,17.06289052963257,496.2890625,1504.0
135.0281023979187,-4.399753595819536,14.073920249938965,493.06640625,1509.4
136.01399755477905,-4.066283371274834,17.058801651000977,496.2890625,1502.3
137.02218437194824,-4.633182753000828,17.050623893737793,489.84375,1346.8
138.0158350467682,-4.666529775455298,17.071068286895752,493.06640625,1282.4
139.01007843017578,-4.466447640728477,17.06289052963257,489.84375,1307.0
140.01735472679138,-4.433100618274007,17.06697940826416,493.06640625,1315.3
141.01218938827515,-4.433100618274007,17.08742380142212,493.06640625,1384.5
142.01985120773315,-4.466447640728477,17.034268379211426,483.3984375,1333.9
143.01238656044006,-4.433100618274007,17.06289052963257,464.0625,1332.0
144.02093148231506,-4.466447640728477,17.06289052963257,489.84375,1332.1
145.014014005661,-4.099630393729305,17.083334922790527,496.2890625,1332.8
146.02351069450378,-4.2997125284561255,17.04244613647461,486.62109375,1331.9
147.02138423919678,-4.433100618274007,17.054712772369385,486.62109375,1333.3
148.03014993667603,-4.466447640728477,17.054712772369385,483.3984375,1333.4
149.02205777168274,-4.466447640728477,17.079246044158936,489.84375,1333.4
150.03031396865845,-2.5990143832781456,17.050623893737793,483.3984375,1332.5
151.02096891403198,-4.466447640728477,17.013823986053467,489.84375,1334.5
152.0127604007721,-4.466447640728477,17.06697940826416,493.06640625,1335.2
153.0220010280609,-5.0,17.0465350151062,483.3984375,1335.1
154.0148162841797,-3.832854214093543,17.058801651000977,496.2890625,1328.5
155.0283989906311,-4.399753595819536,17.08742380142212,489.84375,1298.2
