Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.01287698745727539,-0.8983162381001657,19,573.6328125,0
0.5347456932067871,-0.5981930360099339,19,573.6328125,0.0
1.254518747329712,-0.8983162381001657,18,570.41015625,0.0
2.258547306060791,-0.498151968646523,18,570.41015625,0.0
3.250293254852295,-0.9650102830091063,19,570.41015625,0.0
4.257744550704956,-0.9650102830091063,19,570.41015625,0.0
5.253395318984985,-1.3985215749172184,18,573.6328125,0.0
6.259557485580444,-0.8649692156456954,19,573.6328125,0.0
7.253986120223999,-0.8983162381001657,19,570.41015625,0.0
8.262858629226685,-0.931663260554636,19,573.6328125,0.0
9.256481170654297,-0.9650102830091063,18,576.8554687499999,0.0
10.263885974884033,-0.6982341033733439,18,570.41015625,0.0
11.256750345230103,-0.9650102830091063,19,576.8554687499999,0.0
12.267328977584839,-1.198439440190397,19,573.6328125,0.0
13.258872032165527,-1.0650513503725163,19,576.8554687499999,0.0
14.269506454467773,-0.8316221931912251,19,573.6328125,0.0
15.268560409545898,-1.7986858443708615,18,576.8554687499999,0.0
16.26976776123047,-0.7982751707367548,20,570.41015625,0.0
17.268073081970215,-0.0312936542839406,18,573.6328125,0.0
18.277819395065308,-0.4314579237375824,19,576.8554687499999,0.0
19.263999700546265,-0.7649281482822845,18,573.6328125,0.0
20.272641897201538,-0.7649281482822845,19,573.6328125,0.0
21.266513109207153,-0.2980698339197021,19,563.96484375,0.0
22.275031805038452,-0.7649281482822845,19,573.6328125,0.0
23.268736124038696,-0.7982751707367548,19,570.41015625,0.0
24.277445077896118,-0.0979876991928803,19,570.41015625,0.0
25.270684957504272,-0.9650102830091063,19,576.8554687499999,0.0
26.285334587097168,-0.8983162381001657,19,573.6328125,0.0
27.27744770050049,-1.0317043279180464,19,580.078125,0.0
28.280896425247192,-0.931663260554636,19,573.6328125,0.0
29.276827812194824,-0.6982341033733439,18,257.8125,0.0
30.283184051513672,-1.365174552462748,17,580.078125,0.0
31.282381534576416,-0.8316221931912251,19,576.8554687499999,0.0
32.292481899261475,-0.6982341033733439,19,576.8554687499999,0.0
33.277326583862305,-0.8316221931912251,19,573.6328125,0.0
34.27140235900879,-0.8983162381001657,19,573.6328125,0.0
35.279786825180054,-0.9650102830091063,19,570.41015625,0.0
36.274139642715454,-0.9983573054635757,19,573.6328125,0.0
37.28257203102112,-1.4652156198261594,19,570.41015625,0.0
38.27487301826477,-0.7982751707367548,19,573.6328125,0.0
39.286564111709595,-0.8316221931912251,19,573.6328125,0.0
40.27798318862915,-0.5981930360099339,19,580.078125,0.0
41.287375688552856,-0.9983573054635757,18,573.6328125,0.0
42.27991199493408,-1.0650513503725163,19,573.6328125,0.0
43.288930892944336,-0.6648870809188745,19,573.6328125,0.0
44.28147530555725,-1.1317453952814573,19,570.41015625,0.0
45.29007887840271,-1.1650924177359272,19,576.8554687499999,0.0
46.28356337547302,-0.8983162381001657,19,570.41015625,0.0
47.291900396347046,-0.7982751707367548,19,570.41015625,0.0
48.285444259643555,-0.8983162381001657,19,570.41015625,0.0
49.29555320739746,-0.9650102830091063,19,573.6328125,0.0
50.28697633743286,-0.9983573054635757,19,573.6328125,0.0
