Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.00871729850769043,1.5693634235306284,18.673908710479736,3.22265625,000.0
1.1500427722930908,1.335934266349338,18.322265148162842,9.667968749999998,0.0
2.158924102783203,1.002464041804636,18.301820755004883,0.0,0.0
3.154296398162842,1.4693223561672175,18.31817626953125,25.78125,0.0
4.1607067584991455,1.435975333712748,18.74750852584839,6.4453125,0.0
5.157381057739258,1.636057468439569,18.309998512268066,3.22265625,0.0
6.164361238479614,-0.2980698339197021,18.29773187637329,0.0,0.0
7.161806583404541,1.4693223561672175,18.72706413269043,6.4453125,0.0
8.165213346481323,1.335934266349338,18.29773187637329,0.0,0.0
9.164918661117554,1.2692402214403975,18.326354026794434,3.22265625,0.0
10.17394471168518,1.4693223561672175,18.780219554901123,0.0,0.0
11.1607666015625,1.4693223561672175,18.29773187637329,0.0,0.0
12.169732570648193,1.4693223561672175,17.798888683319092,0.0,0.0
13.162598609924316,1.3692812888038084,18.309998512268066,138.57421875,0.0
14.171218633651733,1.9028336480753305,18.3427095413208,3.22265625,0.0
15.16474199295044,0.2688295478062912,18.305909633636475,3.22265625,0.0
16.166647911071777,0.4355646600786427,18.322265148162842,190.13671875,0.0
17.171311616897583,0.9357699968956954,18.73115301132202,170.80078124999997,0.0
18.163378477096558,1.202546176531457,18.379509449005127,103.125,0.0
19.17387080192566,0.6356467948054627,18.175065517425537,41.89453125,0.0
20.168383359909058,1.5026693786216887,17.970621585845947,190.13671875,0.0
21.174858570098877,1.1358521316225154,18.41222047805786,489.84375,0.0
22.169461727142334,1.3692812888038084,18.870174884796143,496.2890625,0.0
23.176544189453125,1.7027515133485105,18.42857599258423,544.6289062499999,0.0
24.173029899597168,1.536016401076159,18.461287021636963,592.9687499999999,0.0
25.1818208694458,1.5693634235306284,20.31763792037964,863.671875,0.0
26.172537088394165,1.2692402214403975,18.894708156585693,1089.2578124999998,0.0
27.177139043807983,1.536016401076159,18.530797958374023,1144.04296875,0.0
28.171059131622314,1.536016401076159,18.481731414794922,1140.8203125,0.0
29.163811445236206,1.3692812888038084,18.50217580795288,1076.3671875,0.0
30.172353267669678,3.5368377483443716,18.972396850585938,1053.80859375,0.0
31.166451930999756,1.4693223561672175,18.08919906616211,1008.6914062499998,0.0
32.1757173538208,0.6022997723509933,18.493998050689697,979.6875,0.0
33.16883301734924,1.536016401076159,18.95195245742798,912.01171875,0.0
34.18256378173828,1.5693634235306284,18.06875467300415,863.671875,0.0
35.17038416862488,1.402628311258277,18.518531322479248,818.5546875,0.0
