Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.00879669189453125,2.5364270747102653,19.77381706237793,6.4453125,000.0
0.5424549579620361,2.603121119619206,21.02910280227661,3.22265625,0.0
1.5404670238494873,2.2363038726200326,20.554792881011963,0.0,0.0
2.5500125885009766,3.036632411527318,20.612037181854248,0.0,0.0
3.538778066635132,2.403038984892383,21.04545831680298,0.0,0.0
4.5561418533325195,2.4363860073468544,20.57114839553833,0.0,0.0
5.540858745574951,2.1362628052566217,20.509815216064453,0.0,0.0
6.546513080596924,2.603121119619206,20.628392696380615,0.0,0.0
7.53921914100647,2.202956850165563,20.607948303222656,0.0,0.0
8.54782485961914,2.603121119619206,20.624303817749023,0.0,0.0
9.54675841331482,2.469733029801324,20.54661512374878,0.0,0.0
10.554471492767334,2.469733029801324,21.057724952697754,45.11718749999999,0.0
11.547475814819336,2.469733029801324,20.64065933227539,32.2265625,0.0
12.558264255523682,2.7365092094370853,20.648837089538574,35.44921875,0.0
13.55026650428772,2.403038984892383,20.66110372543335,106.34765625,0.0
14.544380187988281,0.7356878621688745,21.110880374908447,509.1796875,0.0
15.554457664489746,2.2363038726200326,20.718348026275635,109.5703125,0.0
16.54442834854126,2.403038984892383,20.260393619537354,331.93359375,0.0
17.55466651916504,2.369691962437914,20.673370361328125,454.39453125,0.0
18.55016565322876,2.603121119619206,20.72652578353882,396.38671875,0.0
19.560781002044678,2.369691962437914,20.714259147644043,425.390625,0.0
20.549710988998413,2.3029979175289723,20.677459239959717,389.94140624999994,0.0
21.55724334716797,2.0362217378932117,20.73061466217041,447.94921875,0.0
22.545889616012573,2.202956850165563,20.30128240585327,473.73046875,0.0
23.55569839477539,1.5026693786216887,21.151769161224365,467.28515625,0.0
24.548149824142456,1.1691991540769866,21.131324768066406,505.95703125,0.0
25.543344974517822,1.102505109168047,20.29719352722168,512.4023437499999,0.0
26.55555033683777,0.4689116825331121,20.693814754486084,560.7421874999999,0.0
27.543652296066284,0.8690759519867548,20.77559232711792,563.96484375,0.0
28.552325010299683,0.5022587049875833,20.767414569854736,538.18359375,0.0
29.545422315597534,0.9024229744412251,21.131324768066406,544.6289062499999,0.0
30.55420160293579,2.403038984892383,21.2335467338562,554.296875,0.0
31.546754837036133,0.1354414579884109,20.75105905532837,557.51953125,0.0
32.55613350868225,0.7356878621688745,20.77559232711792,567.1875,0.0
33.54885220527649,0.7356878621688745,21.15994691848755,560.7421874999999,0.0
35.044089555740356,0.7356878621688745,20.75105905532837,563.96484375,0.0
36.04035139083862,0.7023408397144042,20.77968120574951,609.0820312499999,0.0
37.0641930103302,1.7694455582574502,21.200835704803467,657.4218749999999,0.0
38.05719757080078,1.402628311258277,20.284926891326904,0.0,0.0
39.06519389152527,1.3692812888038084,20.370793342590332,702.5390625,0.0
40.063878774642944,1.402628311258277,21.245813369750977,634.8632812499999,0.0
41.0677604675293,1.2692402214403975,21.699678897857666,638.0859375,0.0
42.06097960472107,1.4693223561672175,20.930969715118408,599.4140625,0.0
43.06833553314209,1.202546176531457,21.307146549224854,641.3085937499999,0.0
44.07720232009888,0.8690759519867548,21.720123291015625,631.640625,0.0
45.07208847999573,1.736098535802979,20.963680744171143,628.41796875,0.0
46.06521129608154,1.5693634235306284,20.992302894592285,641.3085937499999,0.0
47.074697971343994,0.6022997723509933,20.967769622802734,638.0859375,0.0
48.06561803817749,1.5693634235306284,21.02910280227661,634.8632812499999,0.0
49.07577419281006,2.1029157828021523,21.057724952697754,631.640625,0.0
50.07261919975281,1.736098535802979,22.476565837860107,641.3085937499999,0.0
51.08462476730347,0.8357289295322845,26.48775577545166,638.0859375,0.0
52.580681800842285,1.202546176531457,23.580563068389893,551.07421875,0.0
53.584068775177,1.202546176531457,21.192657947540283,576.8554687499999,0.0
54.58316159248352,1.102505109168047,21.609723567962646,154.68749999999997,0.0
55.591790199279785,1.1691991540769866,22.501099109649658,0.0,0.0
56.580700397491455,1.002464041804636,21.95727825164795,547.8515625,0.0
57.5737144947052,1.1358521316225154,21.147680282592773,531.73828125,0.0
58.58133387565613,1.0691580867135766,21.1844801902771,538.18359375,0.0
59.574259996414185,1.2358931989859272,23.04900884628296,557.51953125,0.5
60.58365488052368,1.2358931989859272,21.977722644805908,580.078125,1.4
61.57658791542053,1.2358931989859272,21.180391311645508,525.29296875,2.3
62.58426475524902,1.202546176531457,22.084033489227295,515.625,3.6
63.578083515167236,1.3692812888038084,21.225368976593018,183.69140625,4.9
64.59683275222778,1.2358931989859272,20.82465887069702,457.6171875,6.2
65.58012175559998,0.1687884804428812,21.66696786880493,406.0546875,7.3
66.58809733390808,1.335934266349338,31.692898273468018,370.60546875,8.5
67.58089804649353,1.102505109168047,21.225368976593018,364.16015625,9.5
68.58964037895203,1.0358110642591063,21.736478805541992,341.60156249999994,10.7
69.58237624168396,1.1691991540769866,23.41291904449463,377.05078124999994,11.9
70.59390807151794,1.1691991540769866,20.857369899749756,364.16015625,12.9
71.5874559879303,1.335934266349338,21.241724491119385,364.16015625,13.9
72.58067846298218,1.335934266349338,25.968468189239502,370.60546875,15.0
73.58694386482239,1.202546176531457,21.24990224838257,344.82421874999994,16.3
