Time (seconds),Conductivity (mS),Measured distance (cm),Flowrate (mL/min),Permeate mass (g)
0.012271404266357422,0.6022997723509933,13,0.0,0
0.5278425216674805,1.8361396031663908,17,0.0,8.4
2.032216787338257,0.5022587049875833,17,3.22265625,8.4
3.0266568660736084,0.4355646600786427,17,0.0,8.4
4.520541667938232,-2.165503091370033,17,0.0,8.4
5.561164379119873,0.4022176376241724,17,3.22265625,8.4
6.570541143417358,0.4689116825331121,17,0.0,8.4
7.579550743103027,0.9024229744412251,20,61.23046875,8.4
8.57288122177124,0.6689938172599339,17,119.23828125,8.4
9.583300590515137,0.3355235927152318,18,264.25781249999994,8.4
11.080604553222656,0.4689116825331121,18,454.39453125,8.4
12.077265739440918,0.5356057274420527,16,380.2734375,8.4
13.084692478179932,0.4689116825331121,19,373.82812499999994,8.4
14.08376431465149,0.4022176376241724,17,383.49609375,8.4
15.093847274780273,0.5022587049875833,17,383.49609375,8.4
16.087037324905396,0.5022587049875833,17,338.37890625,8.4
17.088114500045776,1.202546176531457,17,290.0390625,8.4
18.08149027824402,0.4355646600786427,18,254.58984375,8.4
19.07684302330017,0.8357289295322845,16,209.47265625,8.4
20.09966206550598,0.6022997723509933,18,164.35546874999997,8.4
21.09970760345459,0.7690348846233448,19,103.125,8.4
22.11025357246399,-0.931663260554636,18,32.2265625,8.4
23.103222370147705,0.9357699968956954,17,0.0,8.4
