0,0,0,0,0,0,0
0.0012971,3.3515,2700.7,25.809,421.48,0.00027898,2
1.0123,3.3315,2801.7,25.626,425.11,0.43363,2
3.5629,3.3347,2728.4,25.569,391.49,1.5218,2
6.0482,3.3173,2767.7,25.522,408.29,2.5799,2
8.5333,3.3612,2805.2,25.581,397.64,3.6382,2
10.92,3.3014,2848.1,25.83,395.63,4.6607,2
13.329,3.3294,2796.3,25.575,419.56,5.6926,2
15.586,3.35,2748.1,25.518,393.57,6.6538,2
18.008,3.3562,2732,25.528,419.42,7.6839,2
20.421,3.3466,2727.5,25.655,410.35,8.7131,2
22.831,3.3474,2640,25.921,424.96,9.7489,1
25.218,3.3339,2782.9,25.899,406.86,10.78,2
27.631,3.3307,2776.7,25.962,419.19,11.823,2
30.021,3.3364,2708.8,25.561,407.51,12.849,2
32.422,3.338,2705.2,25.921,398.81,13.879,2
34.818,3.3716,2730.2,25.482,406.61,14.905,2
37.275,3.3619,2776.7,25.651,400.95,15.952,2
39.715,3.3799,2650.7,25.651,420.46,16.996,1
42.115,3.3875,2718.6,25.516,412.63,18.019,2
44.5,3.348,2692.7,26.029,417.97,19.043,2
46.848,3.3293,2748.1,25.51,412.28,20.052,2
49.276,3.3288,2685.5,25.565,429.63,21.085,2
51.667,3.3951,2806.1,25.626,418.58,22.105,2
54.1,3.3804,2737.3,25.93,419.46,23.15,2
56.551,3.3433,2790.9,25.49,408.35,24.2,2
58.992,3.3339,2884.7,25.569,427.23,25.239,2
61.404,3.399,2728.4,25.518,406.8,26.266,2
63.801,3.3493,2752.5,25.989,393.18,27.295,2
66.233,3.3307,2623.9,26.217,420.17,28.353,1
68.584,3.3651,2659.6,25.697,407.25,29.37,1
70.959,3.346,2781.1,25.689,416.46,30.387,2
73.409,3.3957,2765.9,25.62,419.85,31.435,2
75.791,3.3555,2798.1,25.557,409.61,32.45,2
78.212,3.3962,2598.9,25.708,420.48,33.485,1
80.657,3.36,2842.8,25.895,397.38,34.536,2
83.104,3.3904,2632.8,26.076,378.85,35.596,1
85.53,3.348,2648,25.712,382.21,36.643,1
87.992,3.4182,2785.6,26.131,425.29,37.707,2
90.386,3.338,2780.2,25.704,419.68,38.741,2
92.797,3.4195,2721.3,26.064,426.92,39.781,2
95.028,3.3861,2753.4,25.917,421.84,40.747,2
97.365,3.3263,2835.6,25.551,402.09,41.75,2
99.805,3.4554,2748.1,25.921,409.24,42.796,2
102.15,3.3752,2807,25.581,419.36,43.803,2
104.54,3.3363,2777.5,25.791,434.42,44.826,2
106.93,3.4454,2810.6,25.512,411.14,45.847,2
109.36,3.333,2710.5,25.492,402.9,46.881,2
111.73,3.3791,2753.4,26.315,401.99,47.905,2
