0,0,0,0,0,0,0
1.2786,0.057954,17.914,50.783,537.56,0.54108,2
3.9821,0.046042,18.003,42.708,449.88,2.6474,2
6.4201,0.049467,17.831,54.222,20.439,4.6166,2
8.9058,0.044218,17.886,63.362,17.524,7.0523,2
11.444,0.049467,17.9,73.412,19.114,9.9449,2
13.892,0.033258,18.472,77.179,365.33,13.018,2
16.316,0.054889,18.572,75.723,399.93,16.106,2
18.857,0.045664,17.993,74.638,408.25,19.29,2
21.246,0.048315,17.907,73.687,418.68,22.243,2
23.657,0.042772,18.272,73.161,414.89,25.193,2
26.149,0.058918,17.841,72.668,398.48,28.222,2
28.6,0.056267,17.672,72.021,401.31,31.177,2
31.047,0.062364,17.759,71.768,402.6,34.109,2
33.368,0.058918,18.297,71.059,396.87,36.872,2
35.829,0.052291,18.655,71.284,399.27,39.791,2
38.329,0.043676,18.01,70.719,390.61,42.749,2
40.759,0.041687,21.759,70.831,406.12,45.616,1
43.23,0.060433,18.207,70.55,387.21,48.527,2
45.633,0.054339,18.828,70.534,396.18,51.351,2
47.96,0.042801,18.434,70.119,399.97,54.079,2
50.395,0.064882,21.938,69.966,385.62,56.922,1
52.918,0.059581,20.179,69.911,402.43,59.863,1
55.369,0.068007,20.041,69.878,396.07,62.718,1
57.838,0.061569,18.434,69.335,412.28,65.582,2
60.417,0.045664,18.355,69.078,414.91,68.557,2
62.97,0.033562,18.707,68.618,415.56,71.487,2
65.479,0.061251,18.472,68.777,427.86,74.36,2
67.943,0.052344,18.428,68.467,399.23,77.178,2
70.434,0.055691,18.479,68.771,412.44,80.026,2
72.889,0.079367,18.776,69.567,421.68,82.856,2
75.207,0.071794,18.579,67.685,410.22,85.508,2
