0,0,0,0,0,0,0
1.8309,0.54604,19.39,38.448,178.77,0.58662,2
3.1981,0.53939,19.301,38.605,182.68,1.4645,2
6.3273,0.56258,19.339,38.629,224.25,3.4785,2
9.2665,0.55101,19.287,37.25,288.88,5.337,2
12.237,0.56258,19.352,36.918,211.98,7.1727,2
15.124,0.54161,19.353,36.012,192.57,8.9274,2
18.014,0.55728,19.281,35.882,192.63,10.659,2
20.924,0.55595,19.289,36.434,194.95,12.413,2
23.763,0.54336,19.281,36.727,189.61,14.144,2
26.59,0.53586,19.29,35.845,190.73,15.853,2
29.49,0.53475,19.281,36.23,200.19,17.595,2
32.408,0.5474,19.274,35.796,187.41,19.346,2
35.287,0.54795,19.294,35.55,191.32,21.058,2
38.064,0.55529,19.352,35.829,190.12,22.71,2
41.006,0.5374,19.444,35.395,189.06,24.456,2
43.902,0.54986,19.543,35.098,198.24,26.157,2
46.8,0.54667,19.637,35.696,185.33,27.867,2
49.668,0.5225,19.687,35.053,192.04,29.558,2
52.596,0.52886,19.761,35.053,192.14,31.269,2
55.363,0.53607,19.753,34.984,189.84,32.883,2
58.191,0.54114,19.742,34.994,192.08,34.533,2
61.172,0.50625,19.682,35.308,191.67,36.279,2
64.04,0.52812,19.688,35.141,189.92,37.963,2
66.959,0.51677,19.467,35.859,192,39.69,2
69.927,0.52932,19.391,37.588,201.05,41.506,2
72.836,0.53153,19.356,34.813,187.08,43.261,2
75.825,0.52209,19.356,35.018,193.57,45.001,2
78.733,0.5286,19.354,34.589,189.65,46.688,2
81.607,0.51221,19.356,34.552,192.12,48.344,2
84.356,0.51631,19.363,34.841,197.56,49.933,2
87.16,0.51486,19.394,35.493,192.22,51.577,2
90.06,0.51614,19.349,34.45,192.53,53.267,2
92.915,0.50199,19.412,35.699,195.28,54.936,2
95.719,0.51752,19.523,34.149,182.35,56.568,2
98.462,0.49697,19.568,35.31,177.79,58.156,2
101.22,0.51403,19.677,35.316,178.05,59.779,2
104.14,0.49832,19.767,34.348,173.22,61.477,2
107.11,0.50824,19.817,34.073,181.82,63.167,2
110.21,0.50659,19.818,34.55,180.85,64.941,2
113.1,0.51417,19.801,34.029,180.23,66.591,2
116.04,0.51694,19.699,34.159,182.84,68.262,2
119.07,0.50173,19.556,33.935,180.3,69.981,2
122.03,0.51685,19.48,33.986,182.58,71.658,2
125.03,0.51417,19.41,35.273,178.28,73.387,2
127.95,0.51995,19.401,33.9,185.78,75.072,2
130.97,0.50242,19.398,33.697,175.85,76.775,2
133.89,0.52886,19.406,33.597,173.91,78.411,2
136.92,0.51625,19.409,34.872,175.71,80.141,2
140.05,0.49233,19.407,34.149,184.39,81.941,2
143.21,0.50214,19.403,33.617,178.22,83.727,2
146.29,0.51941,19.403,33.509,158.01,85.445,2
149.42,0.52109,19.406,34.937,167.23,87.233,2
152.6,0.50824,19.446,33.572,168.08,89.049,2
155.74,0.50173,19.566,33.631,169.92,90.806,2
158.94,0.51818,19.59,34.363,170.55,92.622,2
162.12,0.50242,19.759,34.416,176.85,94.444,2
165.28,0.50757,19.826,34.253,172.1,96.248,2
168.37,0.53013,19.866,33.517,177.48,97.996,2
171.53,0.52314,19.834,34.407,177.44,99.783,2
174.7,0.51619,19.742,33.438,171.06,101.57,2
